date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 17:22:36,,,,166.0,19492.0,27128.0,280.84,91.67,6.02,131.0,18158.0,16612.0,265.42,4.76,36.39,6.23,170.0,29284.0,277.76,53.09,5.77,726560,1064,0.28,0.28,651.0,113.0,50.56,18.0,1629.0,1182.0,6361.66,7679.57,4043.0,4005.0,21586.37,28094.88,1831.0,1899.0,7240.78,13741.41
10/04 17:22:38,,,,170.0,22666.0,27352.0,294.22,53.91,5.88,159.0,15598.0,21998.0,236.45,3.69,23.14,5.96,149.0,23908.0,287.23,71.13,6.71,726640,1160,0.28,0.25,649.0,107.0,50.08,17.16,1825.0,1977.0,6326.05,14215.72,4586.0,4186.0,25885.89,28654.54,1769.0,1692.0,6856.74,11765.3
10/04 17:22:40,,,,153.0,20298.0,24090.0,290.12,87.11,6.54,199.0,26664.0,18502.0,226.96,7.14,35.58,5.02,178.0,22262.0,298.61,71.07,5.58,726720,1240,0.28,0.2,650.0,112.0,50.5,18.19,1443.0,1505.0,4101.37,10723.38,4448.0,5151.0,22383.93,39324.18,1650.0,1557.0,5831.23,11135.65
10/04 17:22:42,,,,152.0,17460.0,26398.0,288.54,96.41,6.59,148.0,23622.0,21538.0,305.14,7.11,44.68,5.57,142.0,20168.0,265.7,26.56,6.32,726796,1260,0.28,0.2,655.0,110.0,51.57,17.81,1748.0,1356.0,7002.56,9167.02,4089.0,4260.0,21654.81,29639.87,1500.0,1701.0,4359.76,12619.15
10/04 17:22:44,,,,159.0,19206.0,27392.0,293.07,71.51,6.29,115.0,14002.0,18188.0,279.91,5.22,89.97,6.37,151.0,21188.0,263.36,40.56,5.85,726872,1340,0.28,0.18,641.0,110.0,49.2,17.83,1408.0,1484.0,3967.92,10542.75,4036.0,3796.0,22051.06,26172.81,1712.0,1651.0,6409.0,11878.83
10/04 17:22:46,,,,178.0,18702.0,32598.0,288.2,82.6,5.62,152.0,18458.0,22944.0,272.38,7.9,43.07,5.78,169.0,22216.0,257.46,47.91,5.6,726948,244,0.25,0.28,655.0,114.0,52.13,18.34,1525.0,1763.0,4558.23,12694.01,4989.0,4428.0,28691.27,29623.08,1901.0,2230.0,6890.48,16684.11
10/04 17:22:48,,,,175.0,23030.0,25138.0,275.25,49.48,5.71,183.0,26486.0,29802.0,307.58,11.33,45.05,5.46,186.0,24808.0,265.4,61.12,5.24,727024,368,0.25,0.3,651.0,120.0,50.42,18.45,1499.0,1977.0,3999.82,14849.06,5461.0,5328.0,31842.03,37422.71,1632.0,2208.0,4681.09,16700.6
10/04 17:22:50,,,,170.0,23420.0,26312.0,292.54,105.98,5.88,142.0,20834.0,21412.0,297.51,3.56,25.1,6.01,128.0,22124.0,279.38,27.71,6.22,727104,448,0.3,0.28,651.0,121.0,51.96,18.52,1942.0,1822.0,8245.95,12640.84,4479.0,4085.0,25733.82,29373.42,1743.0,1811.0,6045.72,12878.52
10/04 17:22:52,,,,159.0,12658.0,31770.0,279.42,33.99,6.29,178.0,18432.0,31788.0,282.13,10.71,68.41,5.39,162.0,25818.0,294.07,61.41,6.08,727180,476,0.3,0.3,644.0,123.0,49.27,18.67,1878.0,1838.0,7436.22,12752.12,4631.0,3968.0,26984.05,26791.73,2122.0,2088.0,9159.71,14899.86
10/04 17:22:54,,,,169.0,20402.0,28368.0,288.58,72.7,5.92,147.0,11714.0,28206.0,271.56,8.11,76.53,6.26,150.0,23504.0,296.87,34.87,5.84,727224,528,0.28,0.28,644.0,120.0,50.25,18.45,1754.0,1792.0,6636.85,12711.91,4486.0,3948.0,25769.06,27116.6,2006.0,1744.0,8794.23,12115.54
10/04 17:22:56,,,,162.0,19052.0,32822.0,320.21,73.14,6.17,163.0,21854.0,24596.0,284.97,6.47,34.0,5.44,159.0,25774.0,265.04,37.9,5.92,727336,640,0.25,0.28,648.0,111.0,48.91,17.44,1858.0,1762.0,7590.34,12077.36,4385.0,4073.0,24402.13,28934.68,2053.0,1781.0,9211.92,12372.45
10/04 17:22:58,,,,96.0,11806.0,14290.0,271.83,134.66,10.42,157.0,18376.0,25318.0,278.31,5.67,61.23,5.72,139.0,20804.0,244.66,82.83,6.28,727396,700,0.25,0.25,642.0,114.0,49.21,17.84,1674.0,1271.0,6820.76,8435.31,3515.0,3243.0,18037.94,21925.67,1609.0,1273.0,6380.06,8316.79
10/04 17:23:00,,,,187.0,20218.0,36544.0,303.54,59.45,5.35,140.0,16600.0,19446.0,257.47,12.21,82.05,7.14,152.0,22108.0,266.8,50.47,5.8,727512,776,0.4,0.3,634.0,120.0,47.88,18.95,1866.0,1875.0,7749.47,13300.77,4389.0,4082.0,24321.67,27863.62,1688.0,1541.0,6490.61,10547.33
10/04 17:23:02,,,,152.0,12156.0,36728.0,321.61,74.61,5.89,167.0,23296.0,25408.0,291.64,14.32,126.25,5.99,162.0,21980.0,259.89,61.15,6.17,727568,808,0.35,0.3,643.0,108.0,49.34,16.62,2003.0,1779.0,8945.71,12213.32,4538.0,4068.0,26380.25,27620.25,2015.0,1889.0,8712.41,13393.3
10/04 17:23:04,,,,153.0,20066.0,26314.0,303.14,102.92,6.39,177.0,28940.0,21224.0,283.41,11.48,93.6,5.66,164.0,26870.0,279.72,52.65,6.1,727560,884,0.25,0.25,636.0,109.0,48.35,17.29,1789.0,1869.0,6802.04,13453.26,4403.0,4503.0,24727.71,33306.88,1612.0,1642.0,5520.16,11739.21
10/04 17:23:06,,,,163.0,22812.0,23912.0,286.65,57.74,5.89,114.0,17910.0,14330.0,282.81,2.9,24.59,6.21,146.0,18616.0,284.19,183.39,6.85,727716,964,0.25,0.3,644.0,117.0,51.99,18.26,1410.0,1422.0,4343.46,10100.4,4094.0,4318.0,21853.32,31649.32,1405.0,1492.0,4138.69,10932.95
10/04 17:23:08,,,,112.0,16252.0,20476.0,327.93,24.22,6.44,148.0,16262.0,31538.0,322.97,6.9,31.59,6.43,149.0,25800.0,284.43,34.02,6.16,727800,1016,0.25,0.25,644.0,117.0,48.8,18.26,1754.0,1981.0,6267.25,14526.23,4691.0,3658.0,28262.55,24811.83,1830.0,1863.0,6758.05,13564.34
10/04 17:23:10,,,,156.0,17828.0,26470.0,283.96,33.41,5.86,153.0,19696.0,25446.0,295.05,5.39,34.94,5.91,128.0,16328.0,249.73,22.01,6.4,727880,1096,0.25,0.23,630.0,113.0,49.97,17.55,1623.0,1849.0,5316.09,13375.06,4440.0,3926.0,25709.61,26864.59,1461.0,1682.0,4196.64,12076.98
10/04 17:23:12,,,,170.0,20744.0,27424.0,283.34,45.63,5.36,155.0,23264.0,22542.0,295.52,7.27,34.69,6.0,148.0,23306.0,271.46,41.26,5.72,727956,1124,0.3,0.25,635.0,108.0,47.51,17.25,1741.0,1571.0,6443.84,11015.26,4544.0,4388.0,25745.33,30818.47,1736.0,1892.0,6486.55,13692.36
10/04 17:23:14,,,,142.0,25202.0,18020.0,304.38,43.73,6.12,168.0,21504.0,26540.0,285.98,11.0,112.93,5.95,174.0,31418.0,302.31,47.14,5.66,728036,1204,0.25,0.23,628.0,108.0,49.1,16.97,1629.0,1882.0,5417.15,13774.93,4738.0,4747.0,26510.99,34100.92,1682.0,1798.0,5901.57,12988.9
10/04 17:23:16,,,,186.0,23516.0,33480.0,306.43,70.49,5.38,161.0,19160.0,27944.0,292.57,6.28,39.38,6.07,141.0,22364.0,302.17,40.57,5.87,728112,1280,0.25,0.3,637.0,113.0,48.97,18.0,1573.0,1531.0,5197.17,10718.44,4497.0,4441.0,25356.54,31823.49,2149.0,2054.0,9554.61,14597.26
10/04 17:23:18,,,,171.0,24832.0,25662.0,295.29,41.74,5.44,176.0,21764.0,26780.0,275.82,6.9,39.52,5.32,162.0,20374.0,281.93,33.34,5.38,728188,1320,0.33,0.25,642.0,121.0,50.93,82.36,1811.0,1594.0,7619.57,11002.65,4528.0,5011.0,24367.82,36088.97,1645.0,1830.0,5346.2,13339.84
10/04 17:23:20,,,,134.0,18976.0,21926.0,305.24,38.9,5.82,152.0,19888.0,23074.0,282.64,8.25,32.76,5.62,172.0,25362.0,284.53,48.7,5.55,728268,1400,0.25,0.28,634.0,113.0,48.96,17.82,1574.0,1853.0,4779.49,13603.63,4581.0,4364.0,26482.06,31533.71,1733.0,1709.0,6579.16,12424.28
10/04 17:23:22,,,,161.0,21440.0,31116.0,326.43,53.54,6.01,161.0,18862.0,30624.0,307.37,7.89,88.51,5.83,145.0,22828.0,316.36,67.83,6.9,728344,288,0.25,0.25,639.0,113.0,50.44,17.55,1707.0,2120.0,5307.22,15898.78,4914.0,4509.0,29093.63,31766.36,1960.0,1867.0,8269.59,13314.98
10/04 17:23:24,,,,135.0,15858.0,26548.0,314.12,25.0,6.59,124.0,10402.0,17486.0,224.9,3.57,30.38,7.11,143.0,19014.0,301.58,77.74,6.99,728420,412,0.28,0.28,628.0,108.0,47.99,16.75,1827.0,1543.0,7574.64,10360.83,3743.0,3683.0,19306.52,25737.62,1787.0,1355.0,7574.77,8888.74
10/04 17:23:26,,,,187.0,24730.0,32696.0,307.09,52.49,5.35,164.0,18100.0,22294.0,246.3,3.98,24.48,5.34,175.0,25458.0,270.38,63.29,5.71,728504,464,0.28,0.28,643.0,109.0,49.66,17.08,1856.0,1978.0,7379.55,14271.05,4936.0,4385.0,27741.07,32676.26,1992.0,1923.0,8216.09,13502.08
10/04 17:23:28,,,,174.0,17516.0,29166.0,268.29,61.16,5.75,167.0,16814.0,24752.0,248.9,8.37,52.75,5.32,149.0,24722.0,290.23,74.07,6.72,728580,552,0.48,0.2,645.0,120.0,50.21,18.2,1753.0,2032.0,6199.66,14863.47,4938.0,3968.0,29123.19,26916.9,1889.0,1958.0,7447.57,13953.85
10/04 17:23:30,,,,185.0,20762.0,35110.0,302.01,68.82,5.41,173.0,21832.0,24632.0,268.58,7.46,39.99,5.16,162.0,26242.0,271.27,115.9,6.18,728656,628,0.23,0.25,641.0,116.0,49.73,17.74,2120.0,1747.0,9852.07,11604.76,4412.0,4286.0,24832.58,30460.32,1816.0,1790.0,7261.61,12665.14
10/04 17:23:32,,,,188.0,23424.0,37850.0,325.93,57.04,5.27,185.0,29706.0,28514.0,314.7,12.7,79.45,5.41,177.0,28632.0,277.41,85.4,5.65,728732,656,0.35,0.28,642.0,119.0,50.75,18.16,1860.0,2265.0,7036.64,16652.54,5696.0,4985.0,34541.29,37179.13,1882.0,2382.0,6499.1,17847.31
10/04 17:23:34,,,,171.0,21052.0,34970.0,327.61,57.53,5.85,130.0,18504.0,20892.0,303.05,7.66,121.29,5.87,169.0,21750.0,261.55,78.53,5.81,728808,732,0.28,0.23,641.0,119.0,51.72,18.16,1665.0,1815.0,5681.34,13164.11,4599.0,4451.0,26844.33,31582.13,1565.0,1964.0,4835.18,14698.84
10/04 17:23:36,,,,179.0,22178.0,30816.0,296.06,108.84,5.59,122.0,14124.0,20578.0,284.44,4.63,32.77,6.2,177.0,24264.0,285.91,45.07,5.65,728884,808,0.28,0.25,648.0,120.0,50.54,18.45,1815.0,1711.0,7145.54,12256.54,4541.0,4367.0,25563.57,31641.17,1477.0,1686.0,4487.26,12315.92
10/04 17:23:38,,,,185.0,26658.0,27686.0,293.75,58.57,5.41,180.0,22396.0,28070.0,280.37,7.06,39.54,5.26,161.0,27300.0,312.12,36.34,6.14,728964,856,0.28,0.3,649.0,114.0,50.05,17.84,1931.0,1838.0,8235.01,13073.21,4723.0,4658.0,26761.35,36595.16,1681.0,1914.0,5562.04,14143.61
10/04 17:23:40,,,,181.0,26840.0,29562.0,311.61,54.15,5.52,175.0,21778.0,32340.0,309.25,6.36,36.3,5.17,119.0,18550.0,299.43,38.13,7.76,729040,932,0.28,0.23,648.0,112.0,51.73,17.46,1665.0,1971.0,5524.22,14436.1,5071.0,4656.0,30190.72,33207.86,1795.0,2109.0,6413.59,15795.33
10/04 17:23:42,,,,131.0,17552.0,18936.0,278.53,34.79,6.4,149.0,20004.0,21132.0,276.08,3.7,38.09,5.36,147.0,25096.0,317.61,46.97,5.83,729116,964,0.25,0.25,653.0,117.0,50.94,18.51,1478.0,1719.0,4294.69,12685.79,4341.0,4282.0,23641.89,30140.7,1582.0,1488.0,5392.51,10473.53
10/04 17:23:44,,,,142.0,21078.0,18976.0,282.07,42.36,6.35,146.0,20814.0,21436.0,289.38,5.12,31.4,5.59,161.0,24898.0,299.02,49.43,6.11,729196,1044,0.28,0.25,648.0,109.0,50.68,17.27,1859.0,1893.0,7077.63,13685.63,4488.0,4620.0,24589.87,32930.12,1487.0,1486.0,4273.72,10450.43
10/04 17:23:46,,,,153.0,23152.0,23406.0,304.3,45.44,5.82,163.0,21496.0,29466.0,312.65,5.13,35.31,5.26,158.0,32320.0,301.99,52.88,6.33,729272,1120,0.25,0.25,642.0,109.0,49.62,17.29,1919.0,1730.0,8023.99,12218.39,4722.0,4327.0,27510.66,30614.69,1723.0,1950.0,6066.93,14359.57
10/04 17:23:48,,,,131.0,18798.0,20590.0,300.67,29.13,6.45,155.0,20378.0,26458.0,302.17,6.77,37.83,5.85,160.0,29840.0,297.05,72.57,6.25,729352,1172,0.28,0.23,662.0,119.0,52.82,18.89,1764.0,1571.0,6827.81,10848.4,4152.0,4021.0,22856.63,28978.02,2079.0,1759.0,9254.15,11989.65
10/04 17:23:50,,,,136.0,15080.0,27518.0,313.22,38.31,6.31,180.0,23028.0,30114.0,295.23,12.17,94.34,5.56,172.0,27018.0,285.6,56.09,5.81,729432,1252,0.25,0.25,649.0,111.0,50.62,17.65,1757.0,1991.0,6447.43,14633.56,4708.0,4252.0,26901.67,30429.59,1656.0,1688.0,5935.01,12088.68
10/04 17:23:52,,,,164.0,26158.0,23766.0,304.41,39.82,5.62,166.0,24192.0,31876.0,337.76,5.99,39.17,5.78,172.0,24134.0,299.4,92.96,5.81,729508,1272,0.28,0.25,644.0,104.0,49.55,16.51,1971.0,1922.0,8033.09,13892.16,4764.0,5371.0,25813.68,39288.95,1779.0,1773.0,6760.3,12780.41
10/04 17:23:54,,,,171.0,15562.0,34240.0,291.24,66.57,5.85,96.0,9416.0,13490.0,238.6,1.7,18.16,6.95,163.0,31558.0,286.99,57.37,6.13,729584,1352,0.28,0.25,653.0,108.0,50.94,17.22,1618.0,1661.0,5634.71,11759.19,3907.0,2916.0,21661.13,20062.97,1941.0,1565.0,8589.79,10651.27
10/04 17:23:56,,,,180.0,15850.0,32880.0,270.72,111.77,5.56,137.0,17924.0,19116.0,270.36,5.36,34.55,5.95,164.0,23668.0,298.18,88.15,6.1,729660,284,0.3,0.23,655.0,109.0,51.4,17.54,2032.0,1865.0,8388.42,13044.68,4751.0,4215.0,27523.27,29811.75,1783.0,2026.0,6079.23,14756.32
10/04 17:23:58,,,,159.0,22892.0,24714.0,299.41,54.7,6.29,135.0,21750.0,15634.0,276.92,3.87,30.48,5.97,109.0,19732.0,300.29,46.94,7.86,729736,380,0.33,0.28,648.0,112.0,49.39,18.11,1547.0,1321.0,5513.86,9146.14,3926.0,4030.0,20350.71,29111.3,1598.0,1531.0,5731.53,10772.2
10/04 17:24:00,,,,174.0,25706.0,25494.0,294.25,51.45,5.75,151.0,19188.0,22314.0,274.85,6.21,41.09,6.07,177.0,27834.0,307.84,41.33,5.66,729816,460,0.28,0.33,687.0,108.0,52.82,16.97,1617.0,1854.0,4899.9,13579.27,4947.0,5062.0,27293.53,36135.67,1798.0,1820.0,6313.92,13156.45
10/04 17:24:02,,,,153.0,17640.0,27310.0,293.79,86.39,6.54,109.0,14320.0,15376.0,272.44,2.5,22.78,6.45,75.0,15180.0,333.76,18.25,6.85,729864,492,0.28,0.28,648.0,113.0,49.58,18.0,1453.0,1178.0,4918.41,8123.84,3424.0,3008.0,18670.43,21132.74,1573.0,1488.0,5749.59,10712.16
10/04 17:24:04,,,,187.0,24758.0,28938.0,287.14,52.34,5.35,109.0,12008.0,17558.0,271.25,9.51,73.72,8.05,139.0,18874.0,265.32,38.09,6.97,729948,584,0.35,0.33,646.0,111.0,50.35,17.42,1844.0,1520.0,7837.54,10246.86,4034.0,3916.0,21588.98,27662.21,1725.0,1525.0,6766.18,10481.3
10/04 17:24:06,,,,181.0,17766.0,38414.0,310.39,110.3,5.52,129.0,15298.0,19914.0,272.96,2.66,20.99,6.11,125.0,16614.0,273.97,104.92,8.0,730028,660,0.38,0.28,647.0,115.0,49.57,18.38,1688.0,1472.0,6542.99,10007.77,3723.0,3630.0,20211.4,25575.17,1715.0,1429.0,6931.71,10005.6
10/04 17:24:08,,,,107.0,15824.0,18318.0,319.08,24.52,6.77,82.0,12568.0,10478.0,281.05,1.22,14.79,7.02,177.0,26358.0,293.6,97.86,5.66,729896,704,0.3,0.25,649.0,110.0,49.26,18.06,1614.0,1243.0,6585.1,8216.54,3342.0,3739.0,17041.39,27069.58,1423.0,1286.0,4732.06,8932.26
10/04 17:24:10,,,,110.0,15958.0,17422.0,303.45,50.72,6.14,75.0,6332.0,10198.0,220.4,1.15,21.27,6.59,131.0,20212.0,286.27,69.53,5.58,730200,780,0.35,0.25,630.0,102.0,47.46,16.13,1237.0,989.0,3694.62,6727.62,2807.0,2837.0,14049.83,19994.01,1263.0,1052.0,3957.67,7249.73
10/04 17:24:12,,,,161.0,21466.0,24774.0,287.2,56.73,6.21,157.0,19502.0,26648.0,293.95,5.87,38.75,5.92,170.0,28902.0,303.99,57.86,5.71,730276,800,0.33,0.33,638.0,103.0,49.71,16.9,1718.0,1787.0,6175.02,12711.69,4729.0,4552.0,26317.12,32201.03,1707.0,1874.0,5760.67,13532.79
10/04 17:24:14,,,,169.0,20392.0,28164.0,287.31,47.89,5.71,191.0,28238.0,26992.0,289.16,10.93,56.53,5.24,132.0,23386.0,307.39,25.09,6.48,730360,900,0.33,0.33,646.0,111.0,48.95,17.87,1954.0,1957.0,8107.29,13968.16,5097.0,4664.0,29800.3,32479.3,1531.0,2030.0,3980.79,15344.34
10/04 17:24:16,,,,147.0,22584.0,23808.0,315.59,39.59,5.66,160.0,21522.0,24940.0,290.39,6.33,38.71,5.65,155.0,22816.0,305.39,42.39,6.45,730436,976,0.25,0.35,632.0,110.0,49.62,17.35,1666.0,1640.0,6295.72,11654.41,4503.0,4597.0,25028.19,34670.33,1712.0,1779.0,6367.47,13047.08
10/04 17:24:18,,,,176.0,21246.0,30588.0,294.51,49.36,5.41,173.0,25394.0,27812.0,307.55,6.3,37.54,5.77,193.0,31566.0,274.3,62.56,5.18,730512,1020,0.23,0.38,642.0,116.0,49.07,18.45,2190.0,2106.0,9774.63,14687.51,5032.0,4811.0,29341.97,34910.3,1903.0,2070.0,7307.78,15195.3
10/04 17:24:20,,,,189.0,21702.0,34440.0,297.05,54.19,5.29,141.0,14712.0,23876.0,273.67,5.06,42.05,6.01,181.0,28826.0,311.13,79.25,5.52,730588,1096,0.28,0.38,661.0,117.0,52.71,18.54,2005.0,2015.0,8477.94,14618.04,4782.0,4408.0,28429.29,32524.53,1773.0,1906.0,6564.5,13738.22
10/04 17:24:22,,,,180.0,22360.0,33280.0,309.11,69.57,5.56,138.0,16430.0,20352.0,266.54,3.42,24.16,6.19,149.0,21398.0,304.24,132.78,6.71,730656,1124,0.25,0.38,632.0,116.0,48.08,18.47,1797.0,1717.0,7344.23,12176.04,4484.0,4540.0,24915.81,31971.04,1522.0,1749.0,4728.44,12619.88
10/04 17:24:24,,,,174.0,19776.0,33616.0,306.85,87.45,5.75,146.0,20784.0,21514.0,289.71,5.9,41.1,5.79,150.0,15694.0,263.35,31.53,6.67,730740,1200,0.23,0.38,625.0,107.0,50.52,17.16,1748.0,1704.0,6755.69,12093.59,4605.0,4374.0,26418.76,32776.93,1466.0,1852.0,3797.19,13637.15
10/04 17:24:26,,,,187.0,28114.0,29618.0,308.73,56.98,5.35,158.0,18842.0,22550.0,261.97,4.58,29.32,5.48,147.0,20226.0,260.71,51.1,6.8,730816,0,0.18,0.38,622.0,106.0,47.65,16.87,2036.0,1749.0,9221.03,12070.76,4439.0,4593.0,23893.27,33134.41,1703.0,1760.0,6200.72,12596.19
10/04 17:24:28,,,,157.0,16220.0,31410.0,303.38,43.62,5.88,169.0,22370.0,30644.0,313.69,5.39,31.57,5.49,143.0,16738.0,296.9,80.91,6.99,730896,132,0.33,0.38,635.0,107.0,50.44,16.93,1938.0,1898.0,8089.53,13514.64,4957.0,4629.0,28546.5,32232.94,1731.0,2038.0,5661.62,15152.93
10/04 17:24:30,,,,110.0,10622.0,23588.0,311.0,49.78,6.99,183.0,25688.0,27784.0,292.2,9.85,48.19,5.43,155.0,28686.0,289.96,88.68,6.45,730976,212,0.15,0.35,624.0,114.0,48.73,18.07,1546.0,1908.0,4394.77,14177.94,5079.0,4099.0,31962.38,27090.69,1900.0,2153.0,7479.69,16177.64
10/04 17:24:32,,,,169.0,22942.0,26780.0,294.21,49.53,5.92,160.0,24632.0,21254.0,286.79,5.63,40.31,5.58,162.0,22490.0,296.81,44.9,6.17,731052,288,0.1,0.35,627.0,113.0,51.4,18.02,1383.0,1711.0,3384.33,12647.53,4532.0,4997.0,24365.51,36688.86,1863.0,1728.0,8043.55,12119.9
10/04 17:24:34,,,,172.0,29566.0,25038.0,317.47,55.38,5.78,189.0,22014.0,32808.0,290.06,13.69,42.09,5.29,168.0,24920.0,273.15,69.35,5.95,731128,376,0.18,0.35,629.0,115.0,49.08,18.15,1684.0,1844.0,5962.85,13279.16,4642.0,4971.0,25452.63,36634.94,1945.0,1750.0,8307.09,12146.44
10/04 17:24:36,,,,174.0,25256.0,33876.0,339.84,56.14,5.75,148.0,20474.0,28818.0,333.05,6.69,41.28,5.47,163.0,27292.0,313.07,61.33,6.13,731204,452,0.15,0.35,640.0,114.0,52.8,18.32,1646.0,2101.0,5344.41,15746.93,5246.0,4944.0,31707.75,35351.11,1654.0,2001.0,5442.29,15125.35
10/04 17:24:38,,,,157.0,19706.0,23970.0,278.19,35.61,5.89,161.0,25428.0,22416.0,297.17,5.32,31.48,5.96,169.0,25628.0,288.72,74.89,5.92,731284,536,0.15,0.38,639.0,108.0,48.9,17.25,1621.0,1913.0,5248.37,14004.6,4496.0,4840.0,24247.36,34524.95,1943.0,1543.0,8554.38,10200.2
10/04 17:24:40,,,,89.0,12246.0,15998.0,317.35,35.47,5.84,100.0,14936.0,14644.0,295.8,3.2,37.19,6.01,115.0,20188.0,287.39,94.64,6.54,731360,616,0.13,0.25,649.0,107.0,53.88,16.93,1304.0,828.0,4397.68,5091.68,2570.0,2799.0,11583.52,20479.92,1459.0,1018.0,5445.65,6764.88
10/04 17:24:42,,,,174.26,23057.43,31687.13,314.16,55.81,5.46,160.4,19269.31,25740.59,280.62,5.39,31.62,5.28,153.47,24180.2,306.34,52.86,5.69,731392,648,0.47,0.3,652.48,112.87,51.1,17.66,2125.74,1967.33,9423.86,13989.84,4803.96,4589.11,27720.09,32926.97,2229.7,1867.33,10705.09,12807.26
10/04 17:24:44,,,,144.55,20796.04,19502.97,278.78,37.18,6.08,171.29,26633.66,26471.29,310.03,13.29,92.43,5.83,187.13,28400.0,293.7,53.06,5.34,731468,728,0.47,0.25,644.55,114.85,50.81,18.02,1683.17,2101.98,5068.35,15883.63,5211.88,5055.45,30324.99,37107.09,1422.77,1972.28,3412.8,14867.96
10/04 17:24:46,,,,164.0,24150.0,28778.0,322.73,51.74,6.14,174.0,20984.0,26928.0,275.36,10.72,91.72,5.77,164.0,27364.0,301.84,61.14,6.13,731548,812,0.37,0.27,645.0,113.0,50.22,18.38,1654.0,2038.0,5166.14,15251.73,5201.0,4740.0,31006.38,33979.42,1680.0,2049.0,5578.92,15215.95
10/04 17:24:48,,,,159.41,20487.13,27562.38,301.43,61.75,6.26,167.33,20148.51,25920.79,275.33,5.92,33.83,5.47,149.5,19596.04,262.98,44.93,6.01,731620,892,0.47,0.27,642.57,109.9,51.03,17.62,1619.8,1940.59,5273.23,14332.53,4659.41,4148.51,27053.99,30483.0,1941.58,1843.56,8330.44,13002.52
10/04 17:24:50,,,,155.45,20960.4,24530.69,292.65,127.82,6.41,123.76,12336.63,18508.91,249.23,2.77,21.2,6.55,120.79,13106.93,230.11,24.47,6.25,731704,1004,0.37,0.22,648.51,117.82,50.39,18.7,1410.89,1425.74,3970.15,10035.93,3738.61,3536.63,19936.14,24506.57,1385.15,1300.99,3767.43,8951.07
10/04 17:24:52,,,,177.23,16944.55,36154.46,299.61,48.94,5.63,178.22,19512.87,33037.62,294.87,12.16,76.85,5.6,168.32,28502.97,309.33,47.98,5.93,731780,1080,0.37,0.3,639.6,104.95,50.48,16.68,1994.06,2232.67,7767.43,16275.61,5621.78,4556.44,34782.63,30342.38,1652.48,2516.83,4652.59,19206.29
10/04 17:24:54,,,,160.4,20091.09,28000.0,299.83,96.9,6.22,158.42,15063.37,26390.1,261.68,6.85,81.31,5.74,123.76,16887.13,244.34,24.49,6.22,731856,1156,0.37,0.22,638.61,112.87,48.92,17.68,1608.91,1729.7,5015.72,12436.11,4277.23,3640.59,24620.94,24521.19,1725.74,1682.18,6650.35,11661.27
10/04 17:24:56,,,,174.0,21280.0,31348.0,302.46,105.33,5.79,186.0,21334.0,28976.0,270.48,10.62,47.11,5.42,142.0,20344.0,271.85,33.46,6.41,731932,1232,0.37,0.27,648.0,112.0,51.12,17.48,1773.0,1831.0,6448.45,13030.51,4561.0,4286.0,25725.19,31006.91,1916.0,1819.0,7822.15,12757.64
10/04 17:24:58,,,,143.56,15271.29,28722.77,306.44,99.34,6.94,193.07,23942.57,27465.35,266.27,8.13,39.78,5.16,121.78,21786.14,297.43,29.37,6.61,732008,392,0.4,0.3,645.54,113.86,49.39,18.2,1875.25,1742.57,7658.58,12241.12,4427.72,3912.87,25104.73,26857.69,1761.39,1819.8,6601.34,12783.42
10/04 17:25:00,,,,142.57,20623.76,19491.09,281.36,101.81,6.99,92.08,14431.68,16548.51,336.45,1.88,20.39,6.89,119.8,18675.25,290.96,27.46,6.36,732100,476,0.35,0.25,634.65,106.93,49.05,17.08,1490.1,1109.9,5735.84,7070.07,2964.36,3351.49,14257.57,25860.34,1655.45,1251.49,7041.32,8372.29
10/04 17:25:02,,,,155.45,21162.38,20677.23,269.16,63.66,6.42,135.64,25396.04,15578.22,302.07,2.81,21.31,5.91,119.8,22631.68,318.31,30.64,6.63,732164,540,0.45,0.3,632.67,106.93,48.96,17.08,1307.92,1547.52,3158.5,11500.36,4237.62,4378.22,22765.0,31345.05,1565.35,1537.62,5467.46,11121.51
10/04 17:25:04,,,,152.0,16634.0,25778.0,279.03,86.01,6.63,124.0,19032.0,17930.0,298.08,4.22,34.05,6.15,140.0,22678.0,268.14,27.56,5.84,732248,544,0.45,0.3,650.0,110.0,49.93,17.6,1342.0,1775.0,2965.16,13509.89,4602.0,3871.0,27746.2,25523.77,1375.0,1844.0,3381.43,14076.49
