date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:30:39,,,,106.93,16760.4,13689.11,284.76,55.16,4.93,101.98,18487.13,9388.12,273.34,6.56,50.37,5.17,89.11,11681.19,262.51,50.9,5.91,804976,996,0.15,0.32,636.63,118.81,48.16,19.01,1366.34,1131.68,4230.18,7719.73,3215.84,3276.24,16227.19,23733.07,1403.96,1215.84,4465.57,8445.69
10/04 18:30:41,,,,174.26,24958.42,32752.48,331.18,79.93,5.72,176.24,28269.31,23700.99,294.89,11.27,52.66,5.66,163.37,25154.46,298.86,41.64,5.79,805052,1024,0.12,0.35,647.52,115.84,50.19,18.37,1592.08,1910.89,4965.21,14160.17,4996.04,5341.58,27975.97,38595.35,1522.77,1974.26,4223.78,14908.57
10/04 18:30:43,0,0,0,118.0,9468.0,14024.0,199.08,26.33,6.14,91.0,10398.0,11138.0,236.66,1.4,16.09,6.13,93.0,13448.0,272.32,23.12,6.48,805128,1104,0.15,0.27,646.0,112.0,48.24,18.23,1222.0,951.0,3350.26,6128.42,2695.0,2421.0,12576.31,16054.58,1205.0,977.0,3136.27,6381.61
10/04 18:30:45,,,,188.12,24435.64,36297.03,322.84,71.19,5.3,149.5,19699.01,23407.92,288.33,3.64,27.47,5.5,150.5,27609.9,310.67,37.51,5.87,805208,1156,0.15,0.32,660.4,116.83,51.52,19.41,1886.14,1959.41,7213.3,14096.6,4732.67,4374.26,27958.12,31701.55,1843.56,1909.9,6997.36,13836.49
10/04 18:30:47,,,,156.44,23382.18,24106.93,303.57,36.92,6.32,182.18,28457.43,23633.66,285.93,8.23,36.38,5.11,181.19,27164.36,279.39,37.8,5.3,805288,1236,0.15,0.37,657.43,114.85,49.59,18.31,1727.72,1977.23,5593.52,14579.67,5113.86,5249.5,28756.43,37772.52,1708.91,1985.15,5401.61,14610.9
10/04 18:30:49,,,,144.55,20126.73,17940.59,263.34,22.68,5.62,178.22,33639.6,23891.09,322.81,12.1,69.03,5.6,158.42,21683.17,293.75,51.55,6.11,805364,1320,0.12,0.35,632.67,115.84,48.63,18.37,1658.42,1778.22,5631.59,12976.25,4558.42,5401.98,23334.33,39721.91,1619.8,1482.18,6112.32,10235.38
10/04 18:30:51,,,,189.0,26970.0,33554.0,320.23,50.85,5.33,173.0,20832.0,24056.0,259.47,11.21,94.97,5.83,170.0,30046.0,302.02,37.66,5.84,805440,1224,0.17,0.35,642.0,122.0,50.44,19.58,1930.0,2224.0,7174.01,16278.2,5134.0,4855.0,29764.81,34406.06,1717.0,1849.0,5935.64,13327.15
10/04 18:30:53,,,,161.39,17128.71,27164.36,274.45,80.27,6.18,174.26,27702.97,22926.73,290.55,11.8,106.88,5.73,133.66,21029.7,265.11,28.76,6.16,805868,1352,0.22,0.42,619.8,117.82,49.15,18.0,1512.87,1791.09,4522.53,12940.34,4458.42,4037.62,25033.76,30420.76,1563.37,1723.76,4956.06,12407.76
10/04 18:30:55,,,,153.47,17102.97,26194.06,282.13,53.05,6.15,173.27,34386.14,13360.4,275.57,13.43,65.07,5.76,121.78,19853.47,291.15,44.05,7.49,805588,336,0.25,0.35,632.67,127.72,48.58,19.59,1316.83,1320.79,3469.98,9375.6,3976.24,4562.38,20912.22,33829.84,1816.83,1659.41,7452.87,11519.13
10/04 18:30:57,,,,160.4,18988.12,25180.2,275.37,45.57,5.8,186.14,30885.15,20893.07,278.17,11.91,71.28,5.36,175.25,23526.73,276.89,71.93,5.69,805668,412,0.2,0.4,636.63,112.87,49.38,17.93,1705.94,1807.92,5972.17,13021.48,4625.74,5129.7,25143.53,37341.56,1535.64,1719.8,4687.7,12366.33
10/04 18:30:59,,,,158.0,23764.0,24462.0,305.23,31.95,5.53,183.0,28322.0,24516.0,288.73,11.21,51.38,5.51,181.0,35622.0,306.88,67.56,5.57,805748,508,0.22,0.42,640.0,111.0,49.38,17.71,1725.0,2191.0,6012.98,16470.84,5533.0,4964.0,32573.61,36131.95,1536.0,2141.0,4047.78,16156.52
10/04 18:31:01,,,,151.49,15661.39,26516.83,278.43,86.33,6.37,164.36,26590.1,21732.67,294.01,8.13,67.62,6.07,175.25,22469.31,300.69,72.11,5.69,805828,540,0.15,0.35,682.18,123.76,54.62,19.08,1592.08,1611.88,5021.34,11332.24,4652.48,5117.82,24568.21,36859.25,1876.24,1883.17,6738.15,13513.94
10/04 18:31:03,,,,122.77,16992.08,18215.84,286.77,23.81,5.92,116.83,16099.01,13445.54,252.88,2.17,18.5,6.45,179.21,29992.08,290.62,90.66,5.56,805904,620,0.15,0.37,644.55,122.77,50.23,19.02,1652.48,1688.12,5775.55,11961.28,4300.0,3928.71,23994.91,27878.53,1469.31,1535.64,4472.32,10964.32
10/04 18:31:05,,,,205.94,24017.82,35104.95,287.09,54.66,4.85,177.23,27154.46,21489.11,274.47,7.66,36.44,5.61,188.12,23033.66,261.07,83.61,5.31,805976,664,0.12,0.35,642.57,123.76,51.22,19.13,1681.19,2004.95,5072.48,14293.75,5157.43,5350.5,28327.05,39022.95,1905.94,2012.87,7134.14,14077.43
10/04 18:31:07,,,,148.51,21562.38,22712.87,298.12,38.49,6.21,185.15,27419.8,20764.36,260.25,12.77,65.05,5.39,159.41,20867.33,287.78,71.13,6.25,806052,740,0.15,0.35,641.58,107.92,50.44,17.37,1331.68,1643.56,3173.36,12050.98,4361.39,5018.81,22609.02,37357.05,1574.26,1413.86,5661.45,9934.2
10/04 18:31:09,,,,172.0,18894.0,25404.0,257.55,53.26,5.8,213.0,32170.0,29210.0,288.17,12.05,58.51,4.73,156.0,23990.0,290.9,50.04,6.16,806132,824,0.15,0.35,658.0,121.0,52.41,18.79,1637.0,1703.0,5438.06,12240.01,4696.0,5115.0,25081.55,36607.21,1896.0,1853.0,7720.25,12975.07
10/04 18:31:11,,,,149.5,18053.47,21871.29,267.05,41.29,5.79,162.38,26776.24,25005.94,318.9,13.03,58.74,6.15,174.26,23306.93,305.05,40.48,5.56,806208,844,0.15,0.32,646.53,127.72,50.99,19.61,1551.49,1653.47,4972.37,11940.73,4533.66,5192.08,23417.51,37744.77,1600.99,1554.46,5701.73,10953.9
10/04 18:31:13,,,,139.6,16881.19,23904.95,292.16,29.91,5.62,167.33,28089.11,18780.2,280.11,13.37,63.08,5.96,150.5,26178.22,287.2,53.99,6.16,806288,944,0.1,0.4,644.55,111.88,51.75,17.62,1593.07,1857.43,5031.57,13711.55,4772.28,4389.11,27154.86,31832.95,1545.54,1770.3,4566.03,13023.88
10/04 18:31:15,,,,154.0,22222.0,23134.0,294.52,37.49,5.64,181.0,22844.0,24662.0,262.46,11.32,47.9,5.57,185.0,28304.0,306.98,41.26,5.45,806364,984,0.15,0.35,651.0,116.0,50.87,18.97,1778.0,1889.0,6684.26,13782.29,4621.0,5164.0,24425.06,37149.36,1581.0,1465.0,5520.54,10059.05
10/04 18:31:17,,,,184.16,28607.92,22516.83,277.61,47.7,5.41,182.18,31689.11,17380.2,269.35,12.45,35.55,5.48,171.29,21679.21,287.47,33.82,5.56,806436,1064,0.12,0.4,652.48,120.79,51.99,18.92,1219.8,1630.69,2287.53,12204.36,4531.68,5873.27,22421.81,44096.79,1543.56,1400.0,5505.7,9763.01
10/04 18:31:19,,,,165.35,25564.36,28445.54,326.65,78.91,6.03,168.32,30615.84,18186.14,289.94,13.15,35.25,5.93,169.31,30097.03,307.7,37.2,5.73,806516,1152,0.17,0.37,650.5,123.76,51.17,19.33,1530.69,1917.82,4532.78,14010.81,5021.78,5496.04,28603.47,39482.61,1649.5,1980.2,5593.11,14688.77
10/04 18:31:21,,,,189.11,28833.66,26413.86,292.15,45.26,5.25,189.11,30588.12,24021.78,288.77,9.02,42.7,5.28,159.41,20366.34,275.63,39.11,5.6,806592,1180,0.12,0.42,645.54,124.75,50.5,19.42,1537.62,2130.69,4086.39,16123.22,5377.23,5850.5,30458.16,42169.73,1552.48,1891.09,4512.27,13919.16
10/04 18:31:23,,,,200.99,28154.46,25900.99,268.95,60.47,4.97,171.29,31045.54,22966.34,315.33,9.77,52.69,5.83,177.23,24483.17,296.91,43.94,5.34,806668,1256,0.17,0.35,649.5,121.78,49.6,19.23,1332.67,2077.23,2336.62,15748.12,5300.99,6085.15,27894.56,44164.82,1752.48,1690.1,6787.87,11877.5
10/04 18:31:25,,,,186.0,21160.0,34842.0,301.09,42.9,5.41,175.0,32546.0,17724.0,287.26,12.54,54.82,5.75,155.0,27894.0,312.31,50.24,5.85,806748,1184,0.12,0.35,655.0,128.0,52.4,19.97,1748.0,1685.0,6201.28,11818.1,4816.0,5219.0,26806.76,37485.54,1903.0,2013.0,7551.6,14584.52
10/04 18:31:27,,,,134.65,12958.42,17568.32,226.71,22.01,6.24,164.36,29253.47,16962.38,281.19,12.09,94.96,6.07,136.63,20271.29,278.67,38.74,6.1,806824,1260,0.17,0.32,648.51,125.74,50.35,19.48,1171.29,1637.62,1767.25,12308.52,4281.19,4182.18,22499.55,30586.75,1288.12,1358.42,2906.63,9832.6
10/04 18:31:29,,,,154.46,27534.65,20031.68,307.96,48.1,6.45,188.12,37699.01,15984.16,285.37,13.33,50.76,5.3,158.42,23299.01,301.51,28.62,5.61,806900,724,0.17,0.35,639.6,122.77,48.61,19.04,1351.49,1417.82,3660.06,10256.23,4444.55,5834.65,22465.73,45011.38,1407.92,1642.57,4030.83,12085.73
10/04 18:31:31,,,,152.48,21348.51,19700.99,269.22,35.19,6.27,175.25,33021.78,13724.75,266.75,11.24,99.34,5.69,181.19,30279.21,282.83,42.28,5.51,806976,348,0.17,0.35,650.5,125.74,50.05,19.46,1602.97,1568.32,5524.55,10993.78,4416.83,5066.34,22696.78,38059.82,1815.84,1720.79,6933.07,12309.39
10/04 18:31:33,,,,139.6,20433.66,21722.77,301.97,31.82,6.42,177.23,28065.35,20251.49,272.63,11.38,64.56,5.63,174.26,23734.65,273.01,31.11,5.37,807052,440,0.15,0.37,639.6,125.74,49.07,19.26,1430.69,1587.13,3979.58,11609.72,4486.14,5051.49,23222.66,36568.98,1727.72,1706.93,6543.29,12140.56
10/04 18:31:35,,,,165.0,25112.0,15524.0,246.28,51.72,5.98,181.0,30262.0,22916.0,293.8,12.35,65.36,5.57,186.0,21628.0,272.38,36.12,5.35,807128,484,0.15,0.32,649.0,125.0,50.34,19.53,1318.0,1748.0,2887.18,12920.43,5100.0,5923.0,25924.37,42649.4,1333.0,1767.0,3067.04,13261.64
10/04 18:31:37,,,,139.6,19679.21,22655.45,303.25,53.5,6.7,187.13,29722.77,18801.98,259.31,12.91,48.24,5.33,175.25,24217.82,273.36,53.29,5.58,807204,568,0.12,0.35,641.58,123.76,48.87,19.33,1486.14,1874.26,3948.02,13901.65,4810.89,5082.18,26207.62,37174.58,1553.47,1741.58,4784.93,12718.29
10/04 18:31:39,,,,134.65,19720.79,24637.62,329.43,36.11,6.38,177.23,30847.52,18883.17,280.6,10.87,67.8,5.64,135.64,20564.36,287.84,37.23,6.01,807288,660,0.12,0.35,645.54,119.8,48.1,18.63,1584.16,1401.98,5826.92,9631.34,4206.93,4711.88,22509.87,35132.53,1556.44,1713.86,4940.68,12583.98
10/04 18:31:41,,,,134.65,19744.55,21023.76,302.76,30.16,6.02,173.27,25635.64,20401.98,265.7,11.93,67.87,5.76,122.77,16758.42,285.26,29.23,6.44,807364,688,0.12,0.35,644.55,128.71,49.02,19.9,1379.21,1577.23,3740.19,11595.1,4203.96,4563.37,22120.63,32430.01,1433.66,1420.79,4424.99,10081.94
10/04 18:31:43,,,,145.54,16841.58,25198.02,288.84,37.51,5.96,157.43,20138.61,21021.78,261.46,13.22,88.92,6.33,142.57,20889.11,270.46,34.07,5.93,807440,768,0.22,0.3,646.53,126.73,49.8,19.77,1628.71,1694.06,4865.21,11208.69,4154.46,3768.32,22852.98,27603.16,1661.39,1760.4,4928.89,11769.2
10/04 18:31:45,,,,150.5,21695.05,26532.67,320.46,31.59,5.76,200.0,29853.47,31368.32,306.11,12.44,44.79,4.99,178.22,25295.05,307.84,52.0,5.48,807516,804,0.17,0.35,652.48,126.73,49.5,19.6,1561.39,1989.11,4227.66,15020.05,5271.29,5589.11,30241.17,40956.43,1594.06,2064.36,4797.75,15600.63
10/04 18:31:47,0,0,0,78.0,16358.0,10368.0,342.64,14.33,6.87,138.0,25730.0,14268.0,289.84,3.52,46.36,5.78,97.0,11910.0,268.54,17.6,6.08,807588,884,0.15,0.27,653.0,121.0,49.46,18.79,1025.0,930.0,1664.46,6571.07,2953.0,3831.0,13145.64,28644.09,1037.0,1020.0,1868.31,7406.03
10/04 18:31:49,,,,196.04,28657.43,21528.71,256.0,39.27,5.09,190.1,33611.88,22156.44,293.36,8.61,39.17,4.97,155.45,20495.05,300.54,22.99,5.86,807676,1000,0.17,0.35,663.37,121.78,50.54,19.2,1628.71,2025.74,4879.58,15047.4,4981.19,6048.51,25905.63,44442.49,1637.62,1488.12,5704.52,10427.48
10/04 18:31:51,,,,179.21,28732.67,23015.84,288.76,47.07,5.54,153.47,23211.88,20663.37,285.9,3.84,32.02,5.67,151.49,26249.5,328.89,82.45,6.59,807752,1020,0.15,0.4,651.49,120.79,48.99,18.92,1585.15,1741.58,5147.49,12647.56,4660.4,5189.11,25463.17,38196.21,1471.29,1747.52,3878.83,13041.1
10/04 18:31:53,,,,134.65,21679.21,21400.0,319.93,31.49,5.65,181.19,32180.2,24366.34,312.09,9.95,57.25,5.32,177.23,30578.22,293.01,55.41,5.63,807828,1108,0.15,0.42,644.55,121.78,48.25,18.98,1553.47,2022.77,4049.15,15155.77,4882.18,5049.5,27993.84,37992.04,1682.18,1780.2,5592.91,13016.25
10/04 18:31:55,,,,170.0,23548.0,22604.0,271.48,39.85,5.85,202.0,34912.0,24034.0,291.81,10.37,51.91,4.98,195.0,29246.0,308.46,77.92,5.15,807904,1152,0.15,0.35,656.0,126.0,50.35,19.84,1376.0,1826.0,3143.09,13650.83,5285.0,6147.0,28303.55,45157.47,1522.0,1993.0,4216.99,14932.59
10/04 18:31:57,,,,145.54,25087.13,17506.93,292.65,80.27,6.86,200.99,29148.51,31675.25,302.62,11.2,59.41,4.97,131.68,23580.2,283.64,26.17,6.31,807944,1228,0.17,0.4,650.5,128.71,50.29,19.92,1589.11,1969.31,4181.62,14745.72,4751.49,4845.54,26930.01,34591.05,1698.02,1677.23,5922.21,12042.53
10/04 18:31:59,,,,191.09,23504.95,32687.13,294.06,54.59,5.22,124.75,18544.55,12986.14,252.75,12.18,95.83,7.99,100.0,17722.77,305.31,31.58,6.76,808024,1316,0.12,0.37,643.56,122.77,48.61,19.04,1452.48,1721.78,3653.59,12951.57,4110.89,3950.5,23217.99,27670.72,1430.69,1492.08,4104.57,10694.22
10/04 18:32:01,,,,167.33,23897.03,20124.75,263.09,35.09,5.86,182.18,30732.67,20744.55,282.57,18.75,55.7,5.47,111.88,12613.86,251.08,99.75,8.91,808100,1216,0.17,0.37,659.41,122.77,51.24,19.02,1204.95,1294.06,2421.36,9330.81,3780.2,4780.2,17660.77,34860.74,1560.4,1268.32,5720.5,8516.29
10/04 18:32:03,,,,140.59,20231.68,19600.0,283.31,57.2,7.06,177.23,23819.8,23992.08,269.78,12.54,51.2,5.63,153.47,17809.9,262.14,67.35,6.5,807892,1292,0.17,0.32,626.73,121.78,47.63,18.98,1263.37,1625.74,2733.89,11918.8,4259.41,4565.35,22531.43,32605.11,1355.45,1515.84,3504.25,10915.79
10/04 18:32:05,,,,176.0,29222.0,26550.0,316.89,34.31,5.6,178.0,27990.0,27754.0,313.17,8.44,53.88,5.54,186.0,28070.0,285.97,56.96,5.41,808288,332,0.17,0.37,647.0,128.0,51.35,19.49,1590.0,1898.0,4659.34,13967.66,5520.0,5593.0,31415.91,41312.58,1535.0,2280.0,3590.5,17722.58
10/04 18:32:07,,,,160.4,20429.7,28544.55,305.33,61.15,6.02,167.33,27926.73,21857.43,297.53,7.37,44.4,5.69,160.4,23697.03,287.38,92.14,6.22,808360,408,0.15,0.37,638.61,120.79,49.01,18.89,1634.65,1349.5,6068.05,9038.28,4220.79,4807.92,22516.84,36227.79,1762.38,1792.08,6785.58,12921.82
10/04 18:32:09,,,,165.35,17003.96,32180.2,297.46,56.69,5.77,185.15,33467.33,24431.68,312.72,10.76,43.14,5.39,176.24,25031.68,270.66,67.2,5.42,808436,512,0.17,0.4,641.58,119.8,49.96,19.1,1525.74,1853.47,4459.63,13768.64,5120.79,5169.31,29709.4,36941.26,1768.32,2020.79,6406.95,14801.06
10/04 18:32:13,,,,145.0,20588.0,20038.0,280.18,51.08,5.79,186.0,25964.0,23946.0,268.33,8.94,37.46,5.38,136.0,21034.0,289.53,21.32,6.35,808552,576,0.38,0.28,649.0,112.0,51.32,18.25,1521.0,1523.0,4896.55,10853.92,4220.0,4583.0,22183.1,32806.24,1570.0,1524.0,5020.9,10877.11
10/04 18:32:15,,,,138.0,15876.0,15322.0,226.07,23.22,6.34,169.0,23602.0,23350.0,277.82,8.48,45.06,5.47,170.0,28218.0,290.14,37.35,5.5,808628,668,0.38,0.33,655.0,113.0,51.84,18.07,1656.0,1696.0,5376.69,12054.32,4535.0,4419.0,24787.42,30658.12,1924.0,1735.0,7506.58,12205.43
10/04 18:32:17,,,,164.0,20406.0,27474.0,291.95,30.88,5.77,188.0,31420.0,23672.0,293.04,11.22,59.31,5.32,141.0,25090.0,315.8,44.38,6.3,808716,724,0.35,0.23,652.0,117.0,51.31,18.55,1757.0,1884.0,6231.79,13829.43,4714.0,4949.0,25737.2,36005.75,1751.0,1634.0,6649.33,11469.86
10/04 18:32:19,,,,187.0,23258.0,29818.0,283.83,47.76,4.96,174.0,23840.0,18928.0,245.79,8.28,38.98,5.56,174.0,25240.0,325.34,49.59,5.39,808792,808,0.38,0.23,653.0,112.0,51.45,18.21,1441.0,2205.0,2731.54,17053.85,5486.0,5658.0,30820.77,40154.87,1565.0,1940.0,4639.52,14434.41
10/04 18:32:21,,,,188.0,21002.0,35342.0,299.7,58.16,5.32,179.0,26056.0,26268.0,292.31,10.33,93.69,5.59,126.0,19310.0,283.9,36.7,6.3,808884,848,2.86,0.28,641.0,121.0,50.61,19.04,1790.0,1973.0,6410.27,14466.17,4786.0,4631.0,26779.5,31882.02,1646.0,1934.0,5341.26,14085.66
10/04 18:32:23,,,,123.0,18922.0,16262.0,286.05,31.98,6.3,193.0,33750.0,20724.0,282.25,11.37,61.72,5.19,125.0,21930.0,282.4,33.18,6.9,808960,928,2.85,0.25,638.0,116.0,50.48,18.24,1386.0,1458.0,3776.58,10454.86,4410.0,4683.0,23938.81,33649.9,1471.0,1726.0,4041.89,12811.87
10/04 18:32:25,,,,177.0,28134.0,26448.0,308.37,41.92,5.64,172.0,30266.0,24354.0,317.56,12.26,99.2,5.81,146.0,22740.0,261.79,95.65,6.85,809276,1372,0.38,0.28,645.0,112.0,49.12,17.78,1346.0,1841.0,3039.7,14042.41,4765.0,5088.0,26371.72,37051.12,1572.0,1645.0,4903.22,11930.05
10/04 18:32:27,,,,126.0,17740.0,19406.0,294.81,18.94,6.05,182.0,34118.0,21142.0,303.63,10.01,44.2,5.4,152.0,22594.0,313.99,95.08,6.16,809352,1420,0.35,0.28,649.0,114.0,50.71,18.11,1479.0,1588.0,4322.36,11540.86,4277.0,5216.0,21604.84,38867.79,1585.0,1417.0,5595.81,9915.39
10/04 18:32:29,,,,109.0,14680.0,17116.0,291.71,18.55,5.9,189.0,30648.0,24468.0,291.62,10.21,47.19,5.29,172.0,26818.0,286.71,54.67,5.54,809432,1508,0.38,0.25,643.0,120.0,49.07,18.75,1469.0,1524.0,4142.18,11007.11,4622.0,4719.0,25532.24,33997.37,1593.0,2002.0,4827.39,14942.18
10/04 18:32:31,,,,135.0,16864.0,21416.0,283.56,24.23,5.93,191.0,26580.0,29850.0,295.45,13.92,76.1,5.24,127.0,16338.0,290.11,28.28,6.0,809508,1564,0.38,0.25,644.0,113.0,48.71,17.8,1790.0,1569.0,7231.31,10734.0,4392.0,4293.0,23987.63,32590.39,1596.0,1758.0,5402.36,12756.07
10/04 18:32:33,,,,156.0,26878.0,22794.0,318.41,57.82,5.95,162.0,25078.0,23624.0,300.63,11.27,73.82,6.17,163.0,21256.0,300.74,43.79,5.78,809584,1640,0.4,0.3,639.0,121.0,47.91,19.04,1419.0,1876.0,3733.81,14217.41,5045.0,5476.0,28048.8,40806.41,1315.0,1944.0,2825.34,14975.17
10/04 18:32:35,,,,211.0,32368.0,28848.0,290.12,54.41,4.74,167.0,26022.0,23228.0,294.91,10.19,63.59,5.99,165.0,27544.0,316.22,84.74,6.06,809660,1716,0.45,0.3,642.0,107.0,48.37,17.41,1662.0,1971.0,5092.83,14431.05,5195.0,5652.0,28604.96,41695.69,1725.0,2081.0,6048.83,15262.25
10/04 18:32:37,,,,150.0,20412.0,21554.0,279.77,35.38,5.96,162.0,22644.0,21836.0,274.57,12.79,44.13,6.17,149.0,24160.0,264.48,94.3,6.51,809736,1480,0.45,0.28,648.0,128.0,49.85,19.97,1757.0,1684.0,6666.47,11702.29,4272.0,4149.0,23408.82,29711.8,1607.0,1557.0,5304.62,10937.92
10/04 18:32:39,,,,134.0,16064.0,20570.0,273.39,26.19,6.19,180.0,29124.0,25852.0,305.42,11.94,67.44,5.56,134.0,18924.0,275.61,26.31,6.41,809820,1568,0.45,0.25,638.0,121.0,49.04,18.56,1630.0,1443.0,6222.18,9756.89,4218.0,4423.0,22021.79,31919.01,1681.0,1670.0,6544.82,11917.4
10/04 18:32:41,,,,125.0,15732.0,17184.0,263.33,28.53,6.39,170.0,27880.0,18560.0,273.18,12.37,108.92,5.88,163.0,29020.0,295.69,52.77,5.9,809888,572,0.55,0.25,650.0,127.0,50.22,19.9,1359.0,1356.0,3436.38,9446.65,4394.0,4498.0,23569.79,31719.33,1607.0,1790.0,5270.69,12980.87
10/04 18:32:43,,,,127.0,17598.0,17928.0,279.73,28.74,6.31,178.0,27162.0,23172.0,282.78,13.53,70.24,5.62,157.0,21580.0,280.76,44.38,6.03,809968,652,0.38,0.25,657.0,127.0,51.08,19.9,1588.0,1532.0,5552.67,10689.73,4418.0,4627.0,23166.64,33983.17,1529.0,1643.0,4446.54,12000.16
10/04 18:32:45,,,,176.0,24532.0,23016.0,270.16,58.78,5.68,159.0,22754.0,20336.0,271.01,11.89,99.51,6.29,136.0,18258.0,267.12,24.35,6.31,810024,700,0.45,0.25,650.0,116.0,48.91,17.69,1503.0,1879.0,4016.88,14062.9,4643.0,4634.0,25160.36,32759.6,1309.0,1540.0,2847.54,11277.38
10/04 18:32:47,,,,168.0,19850.0,30188.0,297.85,76.77,5.95,174.0,31124.0,20048.0,294.09,10.17,73.81,5.63,186.0,22756.0,290.55,38.19,5.38,810120,796,0.45,0.28,650.0,115.0,51.04,17.93,1595.0,1925.0,4850.34,14312.99,5080.0,5450.0,27657.63,41521.69,1453.0,1803.0,3431.86,13567.71
10/04 18:32:49,,,,155.0,19188.0,27058.0,298.36,66.2,6.45,148.0,23036.0,20232.0,292.35,7.28,47.6,6.16,108.0,20386.0,303.59,31.33,7.31,810208,888,0.45,0.28,645.0,117.0,50.48,18.05,1498.0,1621.0,4959.09,11861.73,4240.0,3939.0,24227.19,28104.48,1392.0,1743.0,3789.37,13112.73
10/04 18:32:51,0,0,0,135.0,19746.0,19410.0,290.04,107.56,6.6,129.0,16958.0,14316.0,242.43,3.75,32.46,6.16,149.0,15446.0,233.13,25.07,5.92,810284,656,0.38,0.25,649.0,125.0,50.56,19.07,1135.0,1120.0,2275.48,7900.81,3581.0,3911.0,17498.62,28821.19,1408.0,1441.0,4341.07,10287.03
10/04 18:32:53,,,,129.0,14964.0,22810.0,292.82,32.6,6.5,169.0,28980.0,22122.0,302.38,6.3,29.62,5.07,130.0,20090.0,280.0,29.19,5.86,810348,724,0.43,0.23,644.0,123.0,51.18,19.15,1595.0,1743.0,5118.45,12680.22,4506.0,4295.0,25221.97,30472.04,1426.0,1705.0,4149.86,12467.17
10/04 18:32:55,,,,172.0,25770.0,21968.0,277.55,41.15,5.47,153.0,24696.0,18992.0,285.54,3.68,23.26,5.44,172.0,24958.0,306.49,47.91,5.44,810440,788,0.35,0.25,651.0,126.0,51.57,19.59,1416.0,1654.0,3644.14,12087.86,4782.0,5388.0,25828.22,39533.07,1400.0,1772.0,3413.5,13266.21
10/04 18:32:57,,,,152.0,16284.0,25916.0,277.63,104.91,6.56,159.0,25426.0,19686.0,283.72,12.79,93.33,6.29,124.0,18632.0,325.77,39.45,6.89,810516,864,0.4,0.25,646.0,118.0,50.87,17.91,1980.0,1626.0,8961.23,11170.07,4244.0,4467.0,22665.04,32313.58,1368.0,1471.0,3583.11,10707.06
10/04 18:32:59,,,,166.0,21894.0,27550.0,297.86,36.21,5.85,191.0,36666.0,24492.0,320.2,12.27,58.6,5.24,143.0,23964.0,325.96,53.46,6.14,810592,948,0.45,0.25,655.0,126.0,53.26,19.84,1555.0,1750.0,4427.3,12764.82,5385.0,5692.0,30482.2,41265.19,1655.0,2365.0,4613.5,18323.81
10/04 18:33:01,,,,147.0,16116.0,23714.0,270.95,39.34,5.63,189.0,27354.0,22628.0,264.46,10.78,61.68,5.29,138.0,19512.0,273.59,26.42,6.34,810672,980,0.43,0.2,652.0,121.0,52.06,18.81,1502.0,1727.0,4348.86,12521.07,4466.0,4448.0,23933.54,30939.95,1626.0,1680.0,5538.53,11894.17
10/04 18:33:03,,,,134.0,14390.0,21308.0,266.4,98.78,7.46,187.0,30326.0,30270.0,324.04,11.06,84.57,5.35,142.0,24292.0,312.0,36.18,5.63,810744,1056,0.35,0.23,650.0,122.0,51.92,18.63,1599.0,2068.0,5056.77,15714.05,4822.0,4445.0,28069.35,33156.53,1443.0,1614.0,4006.84,11875.46
10/04 18:33:05,,,,166.0,24992.0,23140.0,289.95,43.73,6.02,115.0,14080.0,15196.0,254.57,10.69,89.45,8.7,125.0,22300.0,279.76,25.46,6.02,810816,1100,0.4,0.23,653.0,116.0,53.15,17.74,1486.0,1352.0,4698.63,9409.43,3938.0,3716.0,20989.6,26157.42,1514.0,1714.0,4617.5,12652.97
10/04 18:33:07,,,,108.0,17108.0,14882.0,296.2,53.49,6.77,203.0,31322.0,22374.0,264.51,11.71,66.97,4.93,99.0,16234.0,262.3,110.28,10.1,811260,1184,0.4,0.28,637.0,117.0,52.01,18.01,1227.0,1325.0,2901.04,9815.67,3676.0,3986.0,18829.4,28636.96,1230.0,1294.0,2964.72,9333.78
10/04 18:33:09,,,,137.0,17058.0,17674.0,253.52,23.85,6.09,186.0,26880.0,24820.0,277.96,11.27,56.87,5.38,164.0,20054.0,273.91,70.74,6.1,810948,1232,0.38,0.25,645.0,112.0,52.13,17.48,1553.0,1489.0,5082.87,10565.85,4131.0,4553.0,20902.18,34528.34,1468.0,1473.0,4448.57,10572.06
