Latency_172.18.158.42_log,Latency_172.16.158.32_log,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
5.011786,4.466645,115,13700,21582,306.8,21.43,6.51,155,24842,20642,293.45,7.55,78.59,6.08,155,24916,22200,303.97,101.35,6.45,847192,1168,0.18,0.35,650,108,53.47,17.43,1493,1634,4224.32,11890.74,4659,4646,25437.19,32070.38,1501,1676,4290.95,12327.52
5.18393,4.396827,137,14228,24170,280.28,26.65,6.21,160,33268,17138,315.04,11.38,84.94,6.25,152,27818,10290,250.71,78.9,6.58,847268,1252,0.15,0.3,646,103,50.59,16.42,1283,1200,3297.32,8012.81,4090,5155,18666.82,38022.6,1624,1474,5601.36,10248.63
5.18393,4.396827,166,24644,25970,304.9,43.82,5.64,183,28902,29300,318.04,12.65,71.78,5.46,183,21254,30448,282.52,45.38,5.27,847344,1272,0.13,0.38,664,107,53.19,17.18,1921,2086,6534.6,15079.13,5356,5454,29564.83,37790.43,2131,2035,8824.97,14397.41
5.18393,4.396827,123,18486,18106,297.5,30.53,5.49,104,13616,18786,311.56,5.83,92.88,6.32,82,15098,8988,293.73,21.89,6.45,847420,1348,0.13,0.33,642,106,49.5,17.1,1256,1214,2568.55,8898.62,3465,3455,16648.97,24104.65,1089,1146,1642.9,8228.16
5.328367,4.477396,120,19488,20180,330.57,19.65,6.17,101,11896,14050,256.89,2.72,27.13,7.12,75,7472,13752,282.99,18.03,6.84,847500,152,0.1,0.3,656,108,53.37,17.25,1419,1207,4612.86,8285.32,3330,2897,18052.62,19637.04,1270,1389,2510.16,10202.41
5.328367,4.477396,168,26150,27738,320.76,42.76,5.73,164,31128,20380,314.07,7.99,48.28,6.1,166,24458,24446,294.6,51.77,6.01,847576,420,0.18,0.35,640,108,49.66,17,1692,2311,4414.34,17346.74,5591,5806,30726.56,41280.74,1551,1839,4271.15,13414.17
5.380974,4.411384,125,19582,17404,295.89,20.2,6.21,200,34752,20082,274.17,11.52,53.33,5,154,26950,21648,315.57,45.25,6.01,847656,532,0.18,0.33,650,114,52.6,17.61,1551,1367,5060.06,9130.24,4643,5628,23030.85,41037.4,1571,1818,4504.16,13477.46
5.380974,4.411384,155,24098,21618,294.94,32.27,6.1,178,29190,22400,289.83,12.71,74.61,5.62,155,19620,27376,303.2,52.27,5.7,847732,560,0.15,0.33,642,116,50.06,17.74,1711,1951,5456.87,14237.67,4905,5102,26309.03,36837.14,1791,1749,6666.1,12416.04
5.380974,4.411384,160,24840,23774,303.84,29.66,5.54,180,28724,23582,290.59,13.18,106.17,5.56,171,25782,27478,311.46,45.96,5.77,847808,636,0.15,0.3,638,118,50.44,17.87,1695,1909,5285.24,13990.9,5140,5044,28328.18,39798.07,1654,1913,4425.12,14396.81
5.106915,4.419179,97,13092,14900,288.58,15.19,6.65,147,22532,17214,270.38,12.71,108.05,6.8,99,14156,17980,324.61,30.15,7.83,847884,712,0.18,0.28,632,115,49.83,17.55,1316,1273,3463.75,8806.37,3420,3551,16673.97,25144.96,1510,1256,4944.32,8401.61
5.106915,4.419179,133,12424,17764,226.98,38.68,6.08,189,34534,20404,290.68,11.66,59.2,5.3,159,20300,26416,293.81,44.47,5.89,847960,632,0.15,0.38,646,119,52.21,18.39,1724,1645,5910.71,11386.4,4847,4858,25717.42,33733.62,1621,1957,4272.45,14429.51
5.003547,4.424914,131,20934,16708,287.34,29.98,6.61,197,31854,20044,263.44,13.14,95.07,5.07,157,24230,22278,296.23,51.04,6.36,848036,744,0.15,0.35,619,111,47.55,16.71,1509,1468,4332.26,10322.15,4528,5092,21711.63,38938.7,1520,1654,4242.3,12064.61
5.003547,4.424914,154,24318,20114,288.52,81.54,6.13,168,28182,21748,297.2,11.62,58.27,5.95,121,15502,18476,280.81,42.83,6.1,848120,780,0.15,0.35,647,123,50.54,18.9,1476,1219,4805.65,8030.69,4108,4588,20481.87,34074.66,1420,1645,3637.59,12119.9
5.003547,4.424914,167,24486,18938,260.02,49.82,5.99,181,33126,18564,285.58,12.27,104.34,5.53,169,27382,20038,280.59,60.35,5.81,848196,856,0.15,0.35,637,114,48.71,17.36,1446,1957,3227.38,14882.13,4993,5721,25048.75,43181.02,1520,1339,5000.2,9317.31
5.04876,4.434138,123,16172,20102,294.91,56.94,6.25,178,24394,25338,279.39,13.39,69.29,5.62,137,21322,21796,314.73,25.9,6,848268,944,0.13,0.4,642,123,49.84,18.69,1699,1574,6219.28,10869.5,4091,4336,21331.13,31010.02,1621,1490,5850.23,10450.93
5.04876,4.434138,147,18454,16710,239.21,33.86,5.77,163,20382,25812,283.4,12.23,108.12,6.13,86,12652,12090,287.7,17.55,6.81,848348,988,0.13,0.3,632,120,48.48,18.45,1351,1331,3218.91,9317.67,3781,3712,19406.58,26014.43,1557,1522,4940.12,10789.37
4.841134,4.414823,133.66,19203.96,16607.92,267.93,34.78,6.44,165.35,27223.76,20257.43,287.16,12.45,69.75,6.03,140.59,20316.83,18742.57,277.82,26.07,5.77,848380,1024,0.35,0.27,629.7,110.89,48.09,16.61,1359.41,1259.41,3538.63,8683.78,4202.97,4637.62,21009.38,33959.62,1489.11,1598.02,4013.48,11388.9
4.841134,4.414823,181,25080,23970,270.99,61.33,5.56,179,28376,21258,277.28,11.62,37.98,5.63,138,20888,17006,274.59,18.86,5.8,848460,1112,0.37,0.27,649,119,49.82,18.18,1552,1596,4274.25,11181.89,4559,5150,22327.65,37622.07,1565,1602,4536.18,10942.4
4.841134,4.414823,147.52,23702.97,25613.86,334.3,33.96,6.04,195.05,33936.63,23738.61,295.7,13.79,44.59,5.11,196.04,27524.75,25800,272.01,47.26,4.99,848536,1140,0.4,0.32,639.6,118.81,49.34,18.27,1734.65,1729.7,6279.93,12278.23,5068.32,5747.52,26151.91,42496.13,1758.42,2103.96,5397.58,15678.58
5.073311,4.517367,158.42,17475.25,25861.39,273.56,42.59,6.27,165.35,30142.57,17924.75,290.71,12.48,61.14,6.03,165.35,20441.58,26437.62,283.52,80.07,6.03,848612,1228,0.4,0.25,644.55,114.85,48.45,17.32,1507.92,1806.93,4109.73,13173.4,4694.06,4750.5,24332.18,34654.2,1702.97,1544.55,6306.86,10872.32
5.073311,4.517367,125.74,23267.33,13164.36,289.73,97.49,7.93,204.95,31643.56,24427.72,273.58,11.7,61.6,4.86,169.31,26372.28,15950.5,249.98,70.59,5.89,848656,1256,0.4,0.27,649.5,119.8,50.62,18.33,1437.62,1621.78,3368.01,11797.11,4861.39,5680.2,23711.88,41265.78,1432.67,1527.72,3405.18,11184.74
4.870755,4.38144,153,20638,16932,245.56,63.29,6.58,145,23864,17580,285.82,14.23,95.94,6.94,134,14226,20974,262.69,72.26,6.4,849012,1332,0.42,0.3,645,116,49.45,17.99,1340,1347,3250.87,9196.21,3846,3965,18555.03,29082.63,1536,1411,4847.9,9834.96
4.870755,4.38144,165.35,20039.6,24338.61,268.4,126.63,6.03,194.06,38693.07,20162.38,303.29,15.07,46.1,5.14,153.47,20508.91,22845.54,282.5,87.83,6.5,849260,144,0.47,0.25,640.59,116.83,50.3,17.69,1512.87,1506.93,4380.91,10656.16,4553.47,5309.9,23082.58,39553.75,1724.75,1656.44,5900.63,11724.46
4.870755,4.38144,149.5,18673.27,25869.31,297.93,51.62,6.32,175.25,32621.78,22378.22,313.84,7.18,64.11,5.44,185.15,27330.69,22384.16,268.51,71.45,5.39,848836,412,0.37,0.25,645.54,119.8,49.55,18.33,1744.55,1788.12,5676.46,12703.01,5101.98,5474.26,26072.56,39214.85,1566.34,1861.39,4271.95,13590.92
4.764012,4.485182,121.78,15936.63,20247.52,297.12,44.62,5.97,196.04,28255.45,27778.22,285.83,9.6,52.87,5.07,157.43,23621.78,25081.19,309.37,87.81,6.33,848996,504,0.37,0.25,645.54,117.82,51.14,17.96,1614.85,1761.39,5012.83,12835.93,5014.85,4807.92,28183.55,34270.92,1533.66,2028.71,3659.35,15380.26
4.764012,4.485182,162,21548,20870,261.84,49.97,5.73,188,29794,23898,285.6,13.35,84.17,5.36,158,21466,26810,305.54,51.06,6.37,849072,548,0.4,0.32,654,123,51.27,18.46,1909,2037,6330.64,14814.31,5043,5364,26642.73,37046.77,1687,1727,4993.8,12245.81
4.718527,4.7149,143.56,22037.62,21570.3,303.75,35.22,6.33,196.04,27459.41,28556.44,285.74,12.08,48.51,5.09,161.39,27798.02,17699.01,281.91,38.6,5.67,849148,624,0.45,0.27,636.63,113.86,49.71,17.28,1652.48,1714.85,4791.67,12146.58,4549.5,5280.2,22879.54,38772.05,1428.71,1564.36,3317.52,11160.73
4.718527,4.7149,94.06,16132.67,12027.72,299.39,20.46,7.08,185.15,26041.58,22679.21,263.14,11.86,54.2,5.39,139.6,24562.38,21924.75,332.99,25.27,5.96,849224,704,0.32,0.3,655.45,120.79,52.44,18.65,1466.34,1582.18,3872.65,11553.82,4342.57,4635.64,21468.81,33717.12,1608.91,1445.54,5395.48,10063.97
4.718527,4.7149,122.77,16823.76,15099.01,260.02,22.91,6.68,166.34,23221.78,19136.63,254.65,11.85,66.5,6,142.57,18366.34,21003.96,276.14,21.4,5.69,849304,612,0.32,0.27,639.6,114.85,50.84,17.59,1558.42,1604.95,4232.91,11660.14,4583.17,4396.04,23456.45,29806.19,1198.02,1594.06,1427.32,11970.44
4.082211,4.347213,128.71,16237.62,17984.16,265.88,33.32,6.43,162.38,23726.73,20188.12,270.45,11.92,68.36,6.14,140.59,19522.77,21516.83,291.9,40.47,6.43,849380,688,0.4,0.22,635.64,120.79,51.03,18.17,1448.51,1451.49,4442.7,10142.47,4424.75,4315.84,23547.62,29805.21,1306.93,1690.1,2793.93,12581.22
4.082211,4.347213,146,21436,24936,317.62,46.39,5.74,199,31380,29980,308.34,12.29,53.7,5.06,180,23548,30160,298.38,42.61,5.59,849456,772,0.37,0.3,659,122,53.47,18.83,1830,2220,5705.15,16143.86,5460,5397,30233.76,38591.44,2054,2021,7857.56,14211.79
5.074491,4.496335,110.89,18661.39,13607.92,291,36.56,6.82,189.11,21164.36,30011.88,270.62,10.84,57.9,5.28,155.45,19930.69,26247.52,297.07,49.47,6.43,849540,860,0.45,0.25,632.67,117.82,49.96,17.98,1347.52,1634.65,3028.32,12104.89,4368.32,4268.32,22372.85,30485.47,1774.26,1561.39,7017.52,10892.87
5.074491,4.496335,149.5,17459.41,28140.59,305.01,60.03,6.01,198.02,35198.02,23756.44,297.72,12.41,36.33,5.04,188.12,33120.79,21726.73,291.56,47.25,5.29,849620,900,0.37,0.27,641.58,115.84,51.28,17.61,1818.81,1992.08,6424.36,13959.82,5009.9,5997.03,24842.09,43315.8,1802.97,1646.53,6739.9,11253.51
5.074491,4.496335,132.67,19792.08,20019.8,300.07,24.77,5.93,183.17,36112.87,23726.73,326.69,7.84,58.09,5.37,150.5,19964.36,23910.89,291.54,43.32,6.19,849696,976,0.35,0.32,661.39,118.81,52.63,18.27,1590.1,1780.2,4931.44,13369.7,4847.52,5236.63,24982.38,38332.61,1495.05,1636.63,3854.57,11933.13
5.321279,4.495891,181,19022,31114,276.99,65.02,5.56,187,27776,27402,295.07,11.95,57.47,5.39,165,23250,26066,298.88,35.79,5.81,849780,1072,0.55,0.27,659,122,53.09,18.6,1907,1586,8046.63,9904.18,4660,4852,24952.69,35042.21,1847,2054,6269.55,14948.39
5.321279,4.495891,68.32,9863.37,9990.1,290.61,14.81,6.74,118.81,16021.78,20536.63,307.7,3.53,49.23,5.81,44.55,6358.42,8053.47,323.47,12.64,6.67,849856,1116,0.42,0.17,645.54,117.82,50.67,18.13,1266.34,1065.35,3292.39,7594.03,2670.3,2369.31,12584.42,16292.31,1087.13,776.24,2345.5,5068.6
5.532496,4.440453,109.9,13902.97,20984.16,317.44,19.21,6.1,118.81,23063.37,12895.05,302.65,2.37,19.76,5.5,93.07,12722.77,12439.6,270.36,18.1,6.5,849936,1200,0.32,0.25,659.41,125.74,53.21,19.79,1190.1,975.25,2913.79,6722.03,3099.01,3474.26,14690.76,25092.99,1527.72,1168.32,5443.26,7902.54
5.532496,4.440453,169.31,26906.93,26552.48,315.75,31.58,5.78,171.29,26182.18,25374.26,300.99,6.69,39.14,5.35,166.34,28675.25,26116.83,329.4,58.01,5.99,850000,1216,0.42,0.22,648.51,112.87,50.42,17.44,2087.13,1966.34,8633.86,13733.21,4927.72,5725.74,25740.66,41540.25,1745.54,1696.04,6171.63,11673.46
5.532496,4.440453,163,28368,19896,296.1,39.39,5.98,205,34424,22042,275.44,11.71,42.66,4.92,167,21260,26072,283.43,44.78,6.04,850088,1308,0.4,0.3,649,112,50.63,16.78,1776,1840,6451.54,13147.09,5103,5687,27106.71,42435.99,1545,1838,4412.48,13252.61
5.141957,4.442041,156.44,22908.91,22962.38,293.23,107.64,6.24,171.29,26304.95,18495.05,261.55,12.21,80.89,5.82,155.45,22952.48,20683.17,280.71,69.71,6.41,850164,1400,0.35,0.27,650.5,116.83,51.76,18.14,1435.64,1368.32,3791.48,9795.62,4397.03,5072.28,21810.26,35944.42,1356.44,1615.84,2803.09,11994
5.141957,4.442041,162.38,24609.9,22449.5,289.82,36.12,5.43,197.03,33798.02,26891.09,308.02,13.06,53.99,5.06,170.3,23540.59,21902.97,266.85,40.95,5.85,850244,396,0.37,0.32,644.55,122.77,51.04,18.77,1766.34,1744.55,6243.02,12529.89,5050.5,5613.86,27295.77,41901.46,1539.6,1998.02,4480.32,14784.2
4.92796,4.465383,113.86,12184.16,18156.44,266.47,19.63,6.32,158.42,23702.97,21645.54,286.26,14.41,100.05,6.3,125.74,13629.7,14724.75,225.5,19.35,6.46,850320,472,0.37,0.25,638.61,113.86,49.32,17.25,1545.54,1386.14,5106.71,9438.73,3766.34,3553.47,19342.58,25018.79,1454.46,1523.76,3665.38,10901.23
4.92796,4.465383,174,22244,26924,282.57,36.41,5.61,193,27382,23812,265.25,13.37,37.2,5.22,177,31312,23626,310.38,34.55,5.55,850400,560,0.52,0.37,673,116,52.33,17.72,1525,1872,3504.55,13875.66,5250,5812,27894.32,40887.24,1954,2023,7368.83,14327.57
4.92796,4.465383,129.7,17122.77,18128.71,271.79,29.22,6.34,178.22,30601.98,22487.13,297.89,13.89,51.57,5.6,153.47,23205.94,22823.76,299.94,30.27,5.75,850492,668,0.4,0.27,637.62,115.84,48.1,17.5,1684.16,1919.8,5030.3,14038.13,4803.96,5067.33,25114.76,35828.04,1407.92,1549.5,3207.41,10938.37
4.790897,4.379396,130.69,19265.35,18035.64,285.41,19.55,5.9,176.24,29304.95,20883.17,284.78,12.37,70.27,5.66,150.5,22689.11,22833.66,302.49,21.92,5.9,850568,744,0.4,0.27,644.55,118.81,50,18.27,1553.47,1564.36,4871.59,10927.19,4324.75,4867.33,22358.7,35726.57,1453.47,1509.9,4108.71,10794.47
4.790897,4.379396,163.37,27417.82,21960.4,302.25,49.43,5.8,167.33,21568.32,21623.76,258.13,12.34,76.97,5.96,129.7,17877.23,17613.86,273.63,19.84,6.4,850616,688,0.35,0.2,631.68,115.84,48.44,17.63,1342.57,1625.74,3022.78,12054.91,4179.21,4697.03,21045.91,33771.64,1491.09,1366.34,4904.44,9304.82
4.443842,4.402588,144.55,17736.63,22007.92,274.95,27.18,5.49,175.25,24178.22,27596.04,295.44,11.59,39.25,5.69,167.33,20766.34,26758.42,284.02,43.43,5.06,850720,792,0.47,0.3,632.67,121.78,49.11,18.71,1552.48,1859.41,4095.29,13544.43,5124.75,4781.19,29022.62,31686.26,1745.54,1988.12,5594.11,14440.56
4.443842,4.402588,148,20756,19502,272.01,40.26,6.39,166,21168,21482,256.93,11.93,55.48,6.07,180,27954,24950,293.91,60.44,5.59,850800,824,0.37,0.3,638,120,48.72,18.2,1453,1674,4102.05,12059.72,4429,4899,23304,35310.63,1742,1552,6683.71,10625.29
4.443842,4.402588,172.28,17083.17,31845.54,284.01,102.04,5.79,163.37,25837.62,23409.9,301.45,8.49,66.57,5.91,172.28,27691.09,22275.25,290.03,56.08,5.79,850876,904,0.37,0.27,637.62,116.83,48.5,17.69,1556.44,1590.1,4964.18,11545.8,4714.85,5047.52,24905.87,35678.46,1675.25,1846.53,5584.73,13307.99
5.230449,4.454189,135.64,21485.15,21952.48,320.23,27.15,6.26,172.28,22627.72,24627.72,274.3,7.36,46.74,5.53,133.66,18346.53,15908.91,256.28,25.33,5.96,850952,980,0.37,0.3,642.57,115.84,49.83,17.5,1444.55,1556.44,4182.61,11056.05,4070.3,4382.18,20931,31546.96,1549.5,1415.84,5530.84,9799.22
5.230449,4.454189,137.62,13314.85,13271.29,193.18,39.18,6.01,137.62,15538.61,12800,205.91,5.88,32.05,5.23,170.3,19702.97,12269.31,187.74,30.74,5.59,851028,1036,0.42,0.25,642.57,118.81,49.25,18.64,1501.98,1255.45,4206.13,7821.52,3650.5,3757.43,16372.48,24587.6,1676.24,1288.12,5706.18,7860.44
4.997963,4.500278,170,23188,27586,298.67,100.11,5.93,184,30348,26204,307.35,11.99,73.4,5.48,174,33356,21450,314.98,50.36,5.79,851104,1112,0.45,0.27,627,117,48.64,17.8,1724,1857,5738.35,13478.55,4948,5958,24867.63,43869.58,1577,1658,4888.14,11588.74
4.997963,4.500278,137.62,21938.61,21079.21,312.58,70.04,6.6,183.17,29213.86,22500.99,282.34,9.21,52.94,5.45,156.44,23611.88,22879.21,297.19,114.92,6.38,851564,1136,0.47,0.32,638.61,121.78,49.42,18.71,1483.17,1640.59,3796.66,12045.1,5174.26,5328.71,28049.27,37503.31,1481.19,2115.84,2797.52,16276.73
4.997963,4.500278,184.16,30938.61,19764.36,275.32,46.69,5.42,149.5,21774.26,19637.62,276.99,12.62,101.03,6.68,162.38,17857.43,24619.8,261.6,66.51,6.15,851632,1240,0.47,0.27,636.63,118.81,48.97,18.07,1539.6,1633.66,4611.74,11637.11,4585.15,4965.35,24023.02,35708.82,1652.48,1742.57,5622.17,12302.11
4.985588,4.478105,132.67,16681.19,17851.49,260.28,24.6,6.15,173.27,24394.06,17225.74,240.21,13.87,52,5.76,127.72,16641.58,15312.87,250.19,97.84,7.81,851240,1320,0.37,0.22,647.52,120.79,50.32,18.17,1370.3,1125.74,3683.41,7575.19,3568.32,3857.43,15821.25,28592.99,1337.62,1209.9,3662.89,8133.06
4.985588,4.478105,170.3,26613.86,22241.58,286.88,34.24,5.64,164.36,28330.69,17354.46,277.96,12.37,97.49,6.07,184.16,31990.1,24988.12,309.4,44.2,5.42,851412,1372,0.42,0.27,646.53,113.86,50.03,17.5,1526.73,1599.01,4264.22,11616.18,4911.88,6002.97,25277.99,44400.59,1602.97,1786.14,4931.72,13199.78
4.648126,4.414338,168,24130,25130,293.21,61.17,5.7,189,36898,22786,315.79,9.3,47.11,5.33,156,18104,23708,268.03,176.1,6.46,851488,1452,0.37,0.3,653,123,50.3,19.17,1733,1913,5444.42,14126.94,5010,5521,26420.95,39586.17,1494,1691,3852.5,12332.62
4.648126,4.414338,177.23,24534.65,27613.86,294.25,43.7,5.44,171.29,24217.82,22457.43,272.5,8.98,42.98,5.61,157.43,20069.31,24554.46,283.46,106.52,6.34,851564,424,0.45,0.27,636.63,114.85,49.95,17.32,1574.26,1706.93,4572.75,12284.79,4934.65,4959.41,25765.22,34744.78,1845.54,1803.96,7153.68,12679.96
4.648126,4.414338,179.21,21811.88,26297.03,268.45,58.18,5.57,166.34,26738.61,24932.67,310.64,12.65,39.92,6,170.3,22562.38,28205.94,298.12,40.04,5.86,851648,524,0.45,0.3,642.57,121.78,50.2,18.48,1808.91,1828.71,6250.74,13090.65,5303.96,5242.57,30106.67,35952.44,1612.87,2149.5,4384.81,16146.96
4.859288,4.733302,161.39,18366.34,24003.96,262.54,52.04,6.04,184.16,29275.25,23986.14,289.22,12.44,69.05,5.41,122.77,14433.66,18653.47,269.5,24.95,6.45,851724,600,0.4,0.27,642.57,117.82,51.57,18.21,1543.56,1864.36,3860.61,13852.23,4771.29,4580.2,25874.75,31396.09,1624.75,1669.31,5506.13,11556.75
4.859288,4.733302,148.51,19358.42,17570.3,248.65,39.07,6.41,178.22,24786.14,25358.42,281.37,13.45,88.26,5.6,112.87,16225.74,16415.84,289.19,29.02,6.73,851800,636,0.42,0.27,639.6,114.85,50.9,17.54,1483.17,1686.14,4021.24,12320.19,4595.05,4344.55,23947.24,30274.11,1332.67,1543.56,2789.88,11293.31
4.325967,4.362464,168.32,23178.22,23897.03,279.68,59.58,5.92,191.09,30007.92,21219.8,268.08,11.54,49.61,5.22,121.78,20510.89,16015.84,299.93,40.62,7.07,851876,712,0.45,0.25,610.89,115.84,49.59,17.38,1738.61,1480.2,6476.18,9415.04,4426.73,5185.15,21304.86,37220.77,1469.31,1496.04,3550.17,10582.44
4.325967,4.362464,92,10068,14962,272.07,19.93,6.29,182,30324,23164,293.89,11.61,44.21,5.53,123,14368,21096,288.33,25.5,6.26,851948,556,0.35,0.25,647,123,51.7,19.02,1428,1643,3618.65,12153.04,4301,3884,23954.21,27706.21,1382,1578,3463.53,11875.21
4.325967,4.362464,151.49,19152.48,16493.07,235.31,33.86,6.17,176.24,24671.29,22823.76,269.49,10.8,53.74,5.66,86.14,10659.41,14502.97,292.11,18.18,6.98,852028,660,0.35,0.25,649.5,114.85,52.42,17.56,1555.45,1435.64,5231.23,9838.1,3880.2,3959.41,19695.74,27782.92,1393.07,1416.83,3587.55,10079.81
4.467948,4.399829,156.44,22980.2,16998.02,255.56,41.46,6.09,165.35,24425.74,18540.59,259.86,11.78,77.64,6.04,95.05,15944.55,13049.5,305.04,17.59,6.67,852108,740,0.6,0.25,638.61,116.83,50.33,17.94,1345.54,1550.5,2931.57,11427.06,3959.41,4413.86,19203.88,31996.14,1209.9,1211.88,2463.78,8510.39
4.467948,4.399829,172,20404,21644,244.47,52.92,5.6,169,23586,23850,280.69,13.72,62.7,5.96,137,16870,19420,264.89,28.61,6.14,852184,804,0.37,0.3,642,118,50.53,17.87,1383,1739,2953.5,13006.42,4437,4075,23851.7,30476.69,1530,1553,4965.59,10843.99
4.505842,4.414873,148,14856,17178,216.45,41.05,6.46,183,30998,19468,275.77,11.91,35.97,5.5,123,13130,19194,262.8,21.92,6.4,852260,880,0.47,0.22,646,116,52.11,17.74,1411,1488,3419.59,10525.28,4352,4265,22159.11,29812.14,1586,1617,4901.08,11377.72
4.505842,4.414873,95.05,15166.34,13045.54,296.81,24.17,6.83,170.3,31172.28,22483.17,315.07,13.67,96.03,5.85,120.79,17009.9,19819.8,304.9,22.52,5.96,852332,908,0.37,0.25,644.55,116.83,50.6,17.47,1360.4,1642.57,2995.41,12431.99,4140.59,4531.68,21117.17,31998.73,1251.49,1158.42,2981.65,8224.66
4.505842,4.414873,94.06,10364.36,15954.46,279.81,23.99,6.24,114.85,13918.81,14964.36,251.48,2.11,18.34,6.19,93.07,11110.89,10667.33,234,19.12,7.15,852412,1000,0.37,0.22,625.74,113.86,49.58,17.28,1340.59,1077.23,3997.28,7201.79,3178.22,2734.65,15723.09,17900.45,1040.59,1097.03,1194.82,8011.8
5.424356,4.342778,105.94,14639.6,16108.91,290.24,19.77,6.15,168.32,30815.84,22378.22,316.04,7.39,37.41,5.54,128.71,27192.08,13768.32,318.23,35.34,5.89,852492,1080,0.35,0.25,645.54,109.9,51.91,17.25,1331.68,1191.09,3759.99,8078.66,4056.44,4900.99,19893.5,36434.65,1411.88,1548.51,3713.83,11547.41
5.424356,4.342778,142,18564,19350,267,32.01,5.8,153,27086,20218,309.18,5.06,33.59,5.38,179,29702,25052,305.89,39.23,5.32,852572,1136,0.45,0.27,650,112,51.07,17.25,1488,1403,4393.57,9326.94,4498,5236,22239.59,37804.91,1552,1784,4230.17,13122.54
5.425567,4.444029,137.62,18699.01,21956.44,295.41,33.89,6.12,193.07,34445.54,23079.21,297.95,12.28,43.21,5.16,167.33,25089.11,27334.65,313.3,37.92,5.68,852648,1212,0.45,0.25,635.64,116.83,50.55,18.17,1749.5,1920.79,6035.84,13811.92,5054.46,5584.16,26972.74,39514.91,1812.87,1947.52,6374.67,13679.15
5.425567,4.444029,143.56,19049.5,21384.16,281.64,29.1,6.27,174.26,26992.08,27061.39,310.19,11.19,87.51,5.73,132.67,21172.28,20825.74,316.55,25.78,6.28,852720,1232,0.45,0.27,646.53,115.84,50.62,18.08,1543.56,1579.21,4592.12,11459.48,4700.99,4800.99,25091.32,33950.96,1528.71,1761.39,4445.37,13136.55
5.425567,4.444029,120.79,21083.17,19403.96,335.18,23.98,6.49,162.38,27653.47,19457.43,290.13,11.45,90.21,6.15,171.29,19360.4,19427.72,226.45,45.28,5.83,852800,1324,0.42,0.27,636.63,108.91,51.01,16.96,1620.79,1588.12,5221.11,11118.35,4269.31,4860.4,21598.15,34654.3,1558.42,1454.46,4861.18,10294.61
5.199654,4.472786,108.91,18049.5,19540.59,345.15,52.75,6.54,190.1,34497.03,24465.35,310.17,12.22,44.56,5.25,189.11,30192.08,27057.43,302.73,54.83,5.2,852876,1404,0.42,0.32,640.59,109.9,49.86,17.27,1610.89,2027.72,4563.35,15295.42,5343.56,5807.92,29410.52,41528.18,1471.29,1856.44,3353.81,14221.14
5.199654,4.472786,66.34,11815.84,6857.43,281.49,42.66,6.69,105.94,17485.15,12962.38,287.4,5.8,75.76,5.01,86.14,13154.46,11435.64,285.47,45.75,5,852952,408,0.35,0.2,634.65,114.85,50.06,18.14,1169.31,989.11,2808.6,6828.85,3098.02,2998.02,15385.59,21198.62,1260.4,1202.97,3245.44,8751.3
5.158206,4.440358,144,23090,18748,290.54,74.94,5.95,196,34498,20848,282.38,13.39,77.51,5.15,164,30386,19918,306.73,47.04,6.15,853032,488,0.42,0.27,642,112,49.81,17.48,1407,1971,2703.06,15075.37,5250,5656,28990.47,44135.96,1284,1743,1929.84,13214.6
5.158206,4.440358,117.82,11477.23,21746.53,281.98,23.49,6.72,161.39,23948.51,22990.1,290.85,12.1,84.88,6.19,145.54,24069.31,20243.56,304.46,30.73,5.71,853108,516,0.42,0.25,630.69,114.85,49.81,17.59,1586.14,1580.2,5106.17,11129.48,4118.81,4218.81,21477.08,29545.52,1564.36,1454.46,4937.11,10126.8
5.158206,4.440358,100,14213.86,15461.39,296.75,17.74,6.45,184.16,30110.89,21584.16,280.71,13.55,44.59,5.42,153.47,20568.32,23689.11,288.39,25.91,6.13,853188,604,0.37,0.32,641.58,117.82,49.85,18.21,1426.73,1550.5,3940.79,11380.38,4424.75,4385.15,24164.69,32781.02,1359.41,1562.38,3257.86,11595.13
4.707698,4.413484,153.47,22631.68,21196.04,285.59,43.4,6.23,157.43,20936.63,22796.04,277.8,13.26,68.95,6.35,168.32,22926.73,25570.3,288.13,64.51,5.86,853264,680,0.42,0.3,643.56,118.81,50.21,18.05,1631.68,1829.7,5186.23,13331.3,4580.2,4627.72,24350.73,33836.19,1562.38,1536.63,4468.42,10792.98
