date,contVaeMngr_AbortAllVaeMigrations:03582,raidMigrate_TrcErrCb:00200,contCmd_StartMigration:05425,contVaeMngr_AbortAllVaeMigrations:03547,contCmd_AbortMigration:05459,contCmd_EndMigration:05488,contCmd_EndMigration:05521,contCmd_AbortMigration:05478,contCmd_StartMigration:05449,raidComb_StartMigrate:02486,raidComb_EndMigrateInter:02725,
26/03 17:54:51,0,0,3,0,0,0,0,0,3,3,0,
26/03 17:54:52,0,0,3,0,0,1,1,0,3,3,1,
26/03 17:56:59,0,0,1,0,0,1,1,0,1,1,1,
26/03 17:57:00,0,0,1,0,0,2,2,0,1,1,2,
26/03 17:58:03,0,0,0,0,0,3,3,0,0,0,3,
26/03 17:58:58,0,0,0,0,0,2,2,0,0,0,2,
26/03 17:59:07,0,0,0,0,0,1,1,0,0,0,1,
26/03 17:59:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:00:10,0,0,5,0,0,0,0,0,5,5,0,
26/03 18:00:16,0,0,4,0,0,0,0,0,4,4,0,
26/03 18:02:18,0,0,1,0,0,2,2,0,1,1,2,
26/03 18:02:26,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:03:43,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:03:44,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:04:27,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:04:31,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:04:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:06:31,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:08:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:08:39,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:08:44,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:09:45,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:10:49,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:10:51,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:11:50,0,0,4,0,0,0,0,0,4,4,0,
26/03 18:13:57,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:13:58,0,0,1,0,0,2,2,0,1,1,2,
26/03 18:13:59,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:15:02,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:15:03,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:15:07,0,0,1,0,0,1,1,0,1,1,1,
26/03 18:15:13,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:16:05,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:17:10,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:17:20,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:19:14,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:20:19,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:20:24,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:21:20,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:22:25,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:22:34,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:23:27,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:23:36,0,0,2,0,0,0,0,0,2,2,0,
26/03 18:24:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:27:40,0,0,4,0,0,0,0,0,4,4,0,
26/03 18:27:51,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:28:53,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:29:47,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:30:52,0,0,0,0,0,3,3,0,0,0,3,
26/03 18:31:03,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:33:09,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:33:59,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:34:11,0,0,5,0,0,0,0,0,5,5,0,
26/03 18:35:04,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:36:07,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:37:08,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:38:13,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:38:14,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:38:20,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:38:28,0,0,2,0,0,2,2,0,2,2,2,
26/03 18:38:30,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:38:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:40:17,0,0,2,0,0,0,0,0,2,2,0,
26/03 18:41:21,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:41:22,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:42:44,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:43:46,0,0,3,0,0,0,0,0,3,3,0,
26/03 18:45:35,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:46:39,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:47:40,0,0,2,0,0,0,0,0,2,2,0,
26/03 18:48:01,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:48:02,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:49:04,0,0,4,0,0,0,0,0,4,4,0,
26/03 18:49:48,0,0,1,0,0,2,2,0,1,1,2,
26/03 18:50:52,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:51:55,0,0,1,0,0,0,0,0,1,1,0,
26/03 18:52:59,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:53:19,0,0,1,0,0,1,1,0,1,1,1,
26/03 18:54:00,0,0,4,0,0,0,0,0,4,4,0,
26/03 18:55:27,0,0,0,0,0,2,2,0,0,0,2,
26/03 18:55:28,0,0,1,0,0,1,1,0,1,1,1,
26/03 18:56:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:56:09,0,0,0,0,0,3,3,0,0,0,3,
26/03 18:57:35,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:58:16,0,0,2,0,0,0,0,0,2,2,0,
26/03 18:58:40,0,0,0,0,0,1,1,0,0,0,1,
26/03 18:59:41,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:00:23,0,0,1,0,0,2,2,0,1,1,2,
26/03 19:01:28,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:01:52,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:02:29,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:02:53,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:03:33,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:04:37,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:05:03,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:07:45,0,0,5,0,0,0,0,0,5,5,0,
26/03 19:08:50,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:09:16,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:09:53,0,0,2,0,0,4,4,0,2,2,4,
26/03 19:11:25,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:12:01,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:15:08,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:16:13,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:16:40,0,0,5,0,0,0,0,0,5,5,0,
26/03 19:17:14,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:18:19,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:18:52,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:19:19,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:20:56,0,0,1,0,0,1,1,0,1,1,1,
26/03 19:21:26,0,0,1,0,0,1,1,0,1,1,1,
26/03 19:21:27,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:22:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:23:04,0,0,0,0,0,3,3,0,0,0,3,
26/03 19:23:34,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:24:09,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:25:09,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:25:41,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:25:42,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:26:43,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:27:48,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:29:24,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:29:26,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:29:52,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:30:57,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:32:00,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:34:43,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:35:09,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:36:13,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:36:14,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:37:15,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:38:58,0,0,1,0,0,2,2,0,1,1,2,
26/03 19:39:00,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:39:22,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:40:24,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:41:09,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:41:29,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:42:11,0,0,3,0,0,0,0,0,3,3,0,
26/03 19:43:32,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:44:36,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:44:37,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:45:37,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:45:38,0,0,1,0,0,0,0,0,1,1,0,
26/03 19:46:25,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:46:26,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:46:28,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:46:43,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:47:29,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:47:45,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:49:38,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:49:40,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:49:51,0,0,2,0,0,0,0,0,2,2,0,
26/03 19:51:43,0,0,5,0,0,0,0,0,5,5,0,
26/03 19:51:58,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:53:00,0,0,5,0,0,0,0,0,5,5,0,
26/03 19:55:07,0,0,1,0,0,1,1,0,1,1,1,
26/03 19:55:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:55:58,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:56:01,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:56:11,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:56:12,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:56:44,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:57:47,0,0,4,0,0,0,0,0,4,4,0,
26/03 19:58:06,0,0,2,0,0,2,2,0,2,2,2,
26/03 19:58:07,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:58:51,0,0,0,0,0,1,1,0,0,0,1,
26/03 19:59:54,0,0,0,0,0,2,2,0,0,0,2,
26/03 19:59:55,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:01:57,0,0,6,0,0,0,0,0,6,6,0,
26/03 20:02:22,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:02:23,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:03:24,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:03:25,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:04:04,0,0,1,0,0,1,1,0,1,1,1,
26/03 20:04:05,0,0,0,0,0,5,5,0,0,0,5,
26/03 20:05:09,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:06:10,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:07:15,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:07:40,0,0,1,0,0,1,1,0,1,1,1,
26/03 20:08:16,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:09:21,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:10:22,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:10:23,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:10:31,0,0,0,0,0,3,3,0,0,0,3,
26/03 20:11:58,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:12:30,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:12:31,0,0,1,0,0,3,3,0,1,1,3,
26/03 20:13:00,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:13:36,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:14:37,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:15:10,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:15:42,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:16:11,0,0,4,0,0,0,0,0,4,4,0,
26/03 20:16:43,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:19:54,0,0,0,0,0,3,3,0,0,0,3,
26/03 20:20:27,0,0,1,0,0,4,4,0,1,1,4,
26/03 20:20:56,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:22:01,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:22:37,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:23:38,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:26:11,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:27:53,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:27:54,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:27:55,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:28:19,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:29:21,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:30:26,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:31:05,0,0,4,0,0,0,0,0,4,4,0,
26/03 20:31:28,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:33:35,0,0,2,0,0,2,2,0,2,2,2,
26/03 20:33:36,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:35:21,0,0,1,0,0,2,2,0,1,1,2,
26/03 20:35:23,0,0,1,0,0,2,2,0,1,1,2,
26/03 20:35:42,0,0,1,0,0,1,1,0,1,1,1,
26/03 20:35:43,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:36:47,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:37:48,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:39:37,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:39:38,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:39:55,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:39:56,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:40:39,0,0,6,0,0,0,0,0,6,6,0,
26/03 20:42:00,0,0,6,0,0,0,0,0,6,6,0,
26/03 20:44:07,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:44:08,0,0,1,0,0,2,2,0,1,1,2,
26/03 20:44:54,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:45:33,0,0,0,0,0,3,3,0,0,0,3,
26/03 20:46:17,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:47:18,0,0,3,0,0,0,0,0,3,3,0,
26/03 20:49:10,0,0,1,0,0,2,2,0,1,1,2,
26/03 20:49:11,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:50:29,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:50:30,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:51:20,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:51:32,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:52:20,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:52:37,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:54:30,0,0,0,0,0,2,2,0,0,0,2,
26/03 20:54:39,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:55:44,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:56:33,0,0,2,0,0,0,0,0,2,2,0,
26/03 20:56:45,0,0,1,0,0,0,0,0,1,1,0,
26/03 20:57:49,0,0,0,0,0,1,1,0,0,0,1,
26/03 20:59:54,0,0,1,0,0,0,0,0,1,1,0,
26/03 21:00:48,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:00:58,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:01:49,0,0,5,0,0,0,0,0,5,5,0,
26/03 21:03:04,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:06:04,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:06:05,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:06:06,0,0,0,0,0,3,3,0,0,0,3,
26/03 21:06:15,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:06:16,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:07:17,0,0,6,0,0,0,0,0,6,6,0,
26/03 21:08:15,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:09:16,0,0,4,0,0,0,0,0,4,4,0,
26/03 21:09:24,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:09:25,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:10:29,0,0,1,0,0,3,3,0,1,1,3,
26/03 21:11:25,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:11:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:11:33,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:12:37,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:13:09,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:13:31,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:13:33,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:14:12,0,0,2,0,0,0,0,0,2,2,0,
26/03 21:15:16,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:15:17,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:16:18,0,0,4,0,0,0,0,0,4,4,0,
26/03 21:17:23,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:17:47,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:17:49,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:19:30,0,0,1,0,0,3,3,0,1,1,3,
26/03 21:19:58,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:20:35,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:20:58,0,0,1,0,0,0,0,0,1,1,0,
26/03 21:21:37,0,0,5,0,0,0,0,0,5,5,0,
26/03 21:23:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:23:44,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:24:10,0,0,2,0,0,0,0,0,2,2,0,
26/03 21:24:49,0,0,0,0,0,3,3,0,0,0,3,
26/03 21:25:50,0,0,5,0,0,0,0,0,5,5,0,
26/03 21:26:18,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:26:19,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:26:55,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:27:21,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:27:57,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:29:01,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:29:02,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:30:06,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:31:36,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:31:37,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:32:08,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:32:37,0,0,5,0,0,0,0,0,5,5,0,
26/03 21:34:16,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:34:17,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:35:21,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:36:24,0,0,2,0,0,0,0,0,2,2,0,
26/03 21:36:53,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:38:32,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:39:00,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:39:01,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:39:34,0,0,1,0,0,0,0,0,1,1,0,
26/03 21:40:39,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:41:24,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:42:24,0,0,4,0,0,0,0,0,4,4,0,
26/03 21:42:42,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:43:48,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:44:50,0,0,2,0,0,2,2,0,2,2,2,
26/03 21:46:39,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:46:58,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:47:59,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:49:03,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:49:30,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:49:31,0,0,1,0,0,1,1,0,1,1,1,
26/03 21:50:07,0,0,1,0,0,2,2,0,1,1,2,
26/03 21:51:11,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:52:21,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:53:04,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:54:20,0,0,3,0,0,0,0,0,3,3,0,
26/03 21:55:08,0,0,2,0,0,0,0,0,2,2,0,
26/03 21:55:24,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:56:27,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:57:28,0,0,4,0,0,0,0,0,4,4,0,
26/03 21:58:32,0,0,0,0,0,1,1,0,0,0,1,
26/03 21:59:22,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:59:35,0,0,0,0,0,2,2,0,0,0,2,
26/03 21:59:36,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:00:25,0,0,2,0,0,0,0,0,2,2,0,
26/03 22:00:38,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:03:48,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:03:49,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:03:50,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:04:42,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:04:50,0,0,6,0,0,0,0,0,6,6,0,
26/03 22:06:58,0,0,2,0,0,3,3,0,2,2,3,
26/03 22:08:44,0,0,0,0,0,3,3,0,0,0,3,
26/03 22:10:00,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:10:10,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:11:11,0,0,5,0,0,0,0,0,5,5,0,
26/03 22:13:19,0,0,0,0,0,5,5,0,0,0,5,
26/03 22:14:15,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:14:16,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:14:17,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:14:22,0,0,4,0,0,0,0,0,4,4,0,
26/03 22:16:29,0,0,1,0,0,1,1,0,1,1,1,
26/03 22:17:55,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:17:56,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:18:39,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:19:40,0,0,6,0,0,0,0,0,6,6,0,
26/03 22:21:48,0,0,0,0,0,3,3,0,0,0,3,
26/03 22:22:48,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:22:52,0,0,0,0,0,3,3,0,0,0,3,
26/03 22:29:10,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:29:12,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:30:16,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:31:21,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:32:24,0,0,1,0,0,2,2,0,1,1,2,
26/03 22:33:29,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:34:30,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:35:34,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:35:35,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:36:38,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:37:39,0,0,1,0,0,0,0,0,1,1,0,
26/03 22:38:44,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:39:45,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:40:50,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:41:53,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:41:57,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:41:58,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:42:55,0,0,4,0,0,0,0,0,4,4,0,
26/03 22:45:02,0,0,1,0,0,2,2,0,1,1,2,
26/03 22:45:03,0,0,5,0,0,1,1,0,5,5,1,
26/03 22:45:04,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:46:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:49:18,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:49:19,0,0,0,0,0,2,2,0,0,0,2,
26/03 22:49:20,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:50:17,0,0,4,0,0,0,0,0,4,4,0,
26/03 22:52:24,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:53:29,0,0,0,0,0,3,3,0,0,0,3,
26/03 22:54:30,0,0,3,0,0,0,0,0,3,3,0,
26/03 22:55:35,0,0,0,0,0,1,1,0,0,0,1,
26/03 22:56:37,0,0,1,0,0,1,1,0,1,1,1,
26/03 22:56:38,0,0,1,0,0,1,1,0,1,1,1,
26/03 22:57:53,0,0,2,0,0,0,0,0,2,2,0,
26/03 22:58:45,0,0,0,0,0,2,2,0,0,0,2,
26/03 23:02:08,0,0,0,0,0,2,2,0,0,0,2,
26/03 23:03:10,0,0,1,0,0,0,0,0,1,1,0,
26/03 23:05:03,0,0,2,0,0,0,0,0,2,2,0,
26/03 23:05:19,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:06:07,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:06:08,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:08:13,0,0,3,0,0,0,0,0,3,3,0,
26/03 23:09:19,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:09:31,0,0,1,0,0,0,0,0,1,1,0,
26/03 23:10:21,0,0,0,0,0,2,2,0,0,0,2,
26/03 23:11:22,0,0,1,0,0,0,0,0,1,1,0,
26/03 23:11:41,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:12:27,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:12:42,0,0,3,0,0,0,0,0,3,3,0,
26/03 23:13:28,0,0,3,0,0,0,0,0,3,3,0,
26/03 23:14:52,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:14:53,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:15:00,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:15:35,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:15:36,0,0,0,0,0,2,2,0,0,0,2,
26/03 23:16:37,0,0,2,0,0,0,0,0,2,2,0,
26/03 23:17:41,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:17:42,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:18:42,0,0,3,0,0,0,0,0,3,3,0,
26/03 23:20:49,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:20:50,0,0,0,0,0,2,2,0,0,0,2,
26/03 23:21:52,0,0,2,0,0,0,0,0,2,2,0,
26/03 23:22:56,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:22:57,0,0,0,0,0,1,1,0,0,0,1,
26/03 23:25:00,0,0,1,0,0,0,0,0,1,1,0,
26/03 23:25:01,0,0,2,0,0,0,0,0,2,2,0,
