date,raidComb_SetPriTgtGenNum:01922,contCmd_SetCombState:05414,raidComb_SendMdmCombState:01610,contIniState_InitStateAccess:00164,raidComb_SetState:01843,raidComb_SetState:01702,raidComb_SetCombState:00128,raidComb_SendMdmCombState:01489,raidCombState_ValidateCombGen:12574,raidComb_SendMdmCombState:01439,raidComb_ValidateStateTransition:00901,raidComb_SendMdmCombState:01463,raidCombState_ValidateCombGen:12552,
27/03 08:00:02,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:00:04,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:01:03,15,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:01:05,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:03:11,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:04:14,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:05:17,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:08:26,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:09:32,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:09:33,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:10:33,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:15:49,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:16:00,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:17:02,17,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:18:58,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:21:03,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:23:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:24:12,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:26:34,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:27:20,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:29:27,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:29:45,20,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:31:34,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:34:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:34:43,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:37:52,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:39:20,15,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:42:07,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:46:19,29,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:46:48,22,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:52:06,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:55:17,27,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:55:54,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 08:57:59,15,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:04:49,18,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:05:25,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:07:31,12,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:09:06,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:09:36,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:10:07,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:11:08,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:11:42,26,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:13:50,30,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:15:58,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:19:06,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:20:42,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:21:13,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:23:19,22,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:25:59,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:27:32,20,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:29:10,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:29:41,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:30:11,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:30:42,13,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:33:24,26,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:34:56,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:36:01,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:38:05,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:41:14,27,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:42:17,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:42:57,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:43:18,21,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:47:32,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:48:14,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:51:24,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:53:21,26,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:54:35,19,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:55:37,26,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 09:57:35,15,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:00:44,30,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:04:56,36,29,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:05:15,30,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:07:05,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:09:13,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:10:33,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:11:26,30,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:13:45,22,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:16:43,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:18:49,32,31,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:19:02,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:22:15,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:23:04,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:25:09,30,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:25:26,29,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:28:19,24,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:30:43,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:31:45,23,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:32:31,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:34:38,28,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:37:02,27,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:37:48,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:39:54,14,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:43:02,12,10,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:44:30,34,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:45:08,25,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:49:53,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:54:37,24,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:57:49,2,2,0,0,0,0,0,0,0,0,0,0,0,
27/03 10:59:55,23,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:01:28,36,32,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:04:08,25,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:05:45,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:06:16,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:07:17,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:09:24,16,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:11:30,21,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:13:11,15,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:13:35,23,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:18:29,25,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:18:52,21,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:25:12,35,33,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:28:02,25,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:33:09,30,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:35:17,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:35:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:35:32,16,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:39:31,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:40:50,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:41:51,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:44:49,32,30,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:47:09,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:47:58,25,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:48:10,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:51:07,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:53:29,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:54:15,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:55:18,24,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:57:23,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:58:46,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 11:58:47,1,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:01:37,26,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:01:58,29,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:03:42,19,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:06:52,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:08:58,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:09:24,26,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:09:25,1,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:11:03,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:13:09,22,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:13:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:16:58,23,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:17:21,32,29,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:23:24,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:23:44,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:24:25,23,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:25:50,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:27:56,21,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:31:06,19,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:35:01,15,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:36:04,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:36:56,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:38:13,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:39:15,24,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:40:06,15,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:42:12,23,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:44:18,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:46:28,8,8,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:48:33,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:48:48,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:50:38,16,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:52:00,20,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:53:01,26,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:53:48,21,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 12:56:11,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:01:28,18,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:02:17,12,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:04:25,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:06:30,27,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:08:39,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:08:56,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:11:47,23,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:12:10,25,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:16:01,23,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:20:13,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:21:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:22:20,28,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:23:52,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:25:30,28,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:27:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:28:39,23,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:30:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:31:19,28,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:31:48,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:34:58,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:35:59,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:38:07,26,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:39:54,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:40:14,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:40:55,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:43:23,24,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:46:11,23,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:47:36,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:50:46,27,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:51:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:53:40,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:53:56,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:58:10,34,31,0,0,0,0,0,0,0,0,0,0,0,
27/03 13:58:56,27,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:01:19,27,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:06:05,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:07:28,2,2,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:08:30,27,26,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:09:14,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:10:15,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:11:44,25,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:12:21,20,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:12:45,23,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:14:26,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:15:55,15,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:16:32,25,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:18:39,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:21:48,11,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:24:57,22,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:25:28,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:28:06,21,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:29:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:13,220,137,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:14,69,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:16,35,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:17,21,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:18,13,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:19,4,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:20,2,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:21,1,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:30:22,1,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:01,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:12,6,6,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:13,25,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:14,21,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:15,29,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:31:19,86,84,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:33:27,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:34:29,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:37:39,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:40:49,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:43:56,9,8,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:45:04,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:46:03,16,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:49:11,10,10,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:51:17,15,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:52:28,16,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:53:23,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:53:24,10,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:55:30,18,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:56:45,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:57:48,22,20,0,0,0,0,0,0,0,0,0,0,0,
27/03 14:58:40,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:00:49,27,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:02:12,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:02:58,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:05:23,32,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:09:18,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:09:40,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:11:25,29,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:12:48,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:17:47,18,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:19:54,16,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:20:16,15,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:23:04,28,28,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:23:38,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:26:14,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:27:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:28:22,29,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:31:03,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:33:38,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:34:14,16,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:35:45,22,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:38:31,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:38:54,29,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:39:32,22,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:44:12,26,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:44:49,29,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:46:21,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:47:23,12,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:48:24,14,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:50:30,13,12,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:52:46,28,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:53:48,27,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:53:49,2,0,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:58:04,30,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 15:59:08,13,13,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:01:42,23,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:06:43,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:07:44,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:08:03,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:09:04,17,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:12:12,28,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:14:08,2,2,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:17:18,21,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:17:30,22,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:18:06,0,0,0,1,0,0,0,0,0,0,0,0,0,
27/03 16:18:29,0,0,0,1,0,0,0,0,0,0,0,0,0,
27/03 16:37:29,18,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:39:47,22,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:51:42,25,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 16:57:44,22,19,0,0,0,0,0,0,0,0,0,0,0,
27/03 17:23:26,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 17:25:20,20,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 17:55:35,8,8,0,0,0,0,0,0,0,0,0,0,0,
27/03 17:56:37,17,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:01:48,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:01:49,0,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:04:39,27,25,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:07:18,0,0,3,0,0,0,0,0,0,0,0,0,0,
27/03 18:10:02,22,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:10:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:13:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:16:49,19,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:16:50,0,3,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:16:52,15,11,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:18:39,11,9,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:45:09,19,18,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:59:21,26,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 18:59:22,0,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 19:01:31,24,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 19:28:48,23,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 19:42:54,32,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 20:00:40,14,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 20:07:29,25,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 20:35:32,17,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 20:42:44,20,16,0,0,0,0,0,0,0,0,0,0,0,
27/03 21:01:23,23,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 21:23:29,24,21,0,0,0,0,0,0,0,0,0,0,0,
27/03 21:43:18,17,15,0,0,0,0,0,0,0,0,0,0,0,
27/03 21:49:02,20,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:16:34,31,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:19:10,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:33:45,15,14,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:33:46,0,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:45:02,29,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:45:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:45:56,0,0,3,0,0,0,0,0,0,0,0,0,0,
27/03 22:49:15,23,17,0,0,0,0,0,0,0,0,0,0,0,
27/03 22:49:17,0,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:08:39,24,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:11:05,27,24,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:14:46,25,23,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:14:47,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:38:33,26,22,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:43:47,30,27,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:48:17,1,1,0,0,0,0,0,0,0,0,0,0,0,
27/03 23:49:19,18,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:05:20,15,13,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:17:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:28:33,22,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:44:09,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:45:20,18,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:50:54,21,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:54:39,13,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 00:59:19,18,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:13:24,20,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:16:12,16,13,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:16:13,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:38:42,24,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:40:31,13,13,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:41:32,17,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:55:54,25,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 01:57:43,18,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 02:23:29,28,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 02:49:20,19,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 02:49:21,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 02:50:15,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 02:59:29,26,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:01:41,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 03:04:34,28,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:16:17,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:17:18,19,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:19:19,18,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:19:20,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:19:22,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:32:08,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:33:09,10,10,0,0,0,0,0,0,0,0,0,0,0,
