date,contCmd_SetCombState:05414,contDevMngr_HardenAllCombs:08249,phyDev_HardenAllCombs:02658,raidComb_SetCombState:00128,
30/03 10:28:10,0,1,0,0,
30/03 10:28:57,1,0,0,0,
30/03 10:29:06,1,0,0,0,
30/03 10:29:17,0,1,0,0,
30/03 10:30:20,0,1,0,0,
30/03 10:30:49,2,0,0,0,
30/03 10:31:25,0,1,0,0,
30/03 10:32:00,1,0,0,0,
30/03 10:32:35,0,1,0,0,
30/03 10:33:39,0,1,0,0,
30/03 10:34:43,0,1,0,0,
30/03 10:35:51,0,1,0,0,
30/03 10:36:54,0,1,0,0,
30/03 10:38:01,0,1,0,0,
30/03 10:39:09,0,1,0,0,
30/03 10:40:13,0,1,0,0,
30/03 10:41:19,0,1,0,0,
30/03 10:42:22,0,1,0,0,
30/03 10:43:29,0,1,0,0,
30/03 10:44:35,0,1,0,0,
30/03 10:45:42,0,1,0,0,
30/03 10:46:51,0,1,0,0,
30/03 10:47:54,0,1,0,0,
30/03 10:48:59,0,1,0,0,
30/03 10:50:07,0,1,0,0,
30/03 10:51:13,0,1,0,0,
30/03 10:52:18,2,0,0,0,
30/03 10:52:19,0,1,0,0,
30/03 10:53:21,0,1,0,0,
30/03 10:54:28,0,1,0,0,
30/03 10:55:36,0,1,0,0,
30/03 10:55:52,6,0,0,0,
30/03 10:56:42,0,1,0,0,
30/03 10:57:16,2,0,0,0,
30/03 10:57:51,0,1,0,0,
30/03 10:58:54,0,1,0,0,
30/03 11:00:00,0,1,0,0,
30/03 11:01:07,0,1,0,0,
30/03 11:02:10,0,1,0,0,
30/03 11:02:20,2,0,0,0,
30/03 11:03:18,0,1,0,0,
30/03 11:04:26,0,1,0,0,
30/03 11:05:05,1,0,0,0,
30/03 11:05:30,0,1,0,0,
30/03 11:06:40,0,1,0,0,
30/03 11:07:44,0,1,0,0,
30/03 11:08:49,0,1,0,0,
30/03 11:09:54,0,1,0,0,
30/03 11:10:57,0,1,0,0,
30/03 11:11:41,2,0,0,0,
30/03 11:12:05,0,1,0,0,
30/03 11:13:07,0,1,0,0,
30/03 11:13:41,1,0,0,0,
30/03 11:14:10,0,1,0,0,
30/03 11:15:15,0,1,0,0,
30/03 11:16:19,0,1,0,0,
30/03 11:17:25,0,1,0,0,
30/03 11:17:47,2,0,0,0,
30/03 11:18:28,0,1,0,0,
30/03 11:19:32,0,1,0,0,
30/03 11:20:36,0,1,0,0,
30/03 11:21:32,1,0,0,0,
30/03 11:21:41,0,1,0,0,
30/03 11:22:49,0,1,0,0,
30/03 11:23:52,0,1,0,0,
30/03 11:24:25,4,0,0,0,
30/03 11:24:56,0,1,0,0,
30/03 11:26:02,0,1,0,0,
30/03 11:27:06,0,1,0,0,
30/03 11:28:12,0,1,0,0,
30/03 11:29:17,0,1,0,0,
30/03 11:30:23,0,1,0,0,
30/03 11:31:28,0,1,0,0,
30/03 11:32:29,0,1,0,0,
30/03 11:33:38,0,1,0,0,
30/03 11:34:42,0,1,0,0,
30/03 11:35:45,0,1,0,0,
30/03 11:36:52,0,1,0,0,
30/03 11:37:57,0,1,0,0,
30/03 11:38:34,2,0,0,0,
30/03 11:39:04,0,1,0,0,
30/03 11:40:14,0,1,0,0,
30/03 11:40:43,2,0,0,0,
30/03 11:41:21,0,1,0,0,
30/03 11:42:25,0,1,0,0,
30/03 11:43:27,0,1,0,0,
30/03 11:44:35,0,1,0,0,
30/03 11:44:48,3,0,0,0,
30/03 11:44:49,1,0,0,0,
30/03 11:45:40,0,1,0,0,
30/03 11:46:46,0,1,0,0,
30/03 11:47:49,0,1,0,0,
30/03 11:48:48,2,0,0,0,
30/03 11:48:55,0,1,0,0,
30/03 11:50:00,0,1,0,0,
30/03 11:51:08,0,1,0,0,
30/03 11:52:11,0,1,0,0,
30/03 11:52:43,5,0,0,0,
30/03 11:53:14,0,1,0,0,
30/03 11:54:16,0,1,0,0,
30/03 11:55:23,0,1,0,0,
30/03 11:56:30,0,1,0,0,
30/03 11:56:34,4,0,0,0,
30/03 11:57:37,0,1,0,0,
30/03 11:58:40,0,1,0,0,
30/03 11:59:44,0,1,0,0,
30/03 12:00:51,0,1,0,0,
30/03 12:01:58,0,1,0,0,
30/03 12:03:01,0,1,0,0,
30/03 12:03:37,3,0,0,0,
30/03 12:04:12,0,1,0,0,
30/03 12:05:14,0,1,0,0,
30/03 12:06:22,0,1,0,0,
30/03 12:07:25,0,1,0,0,
30/03 12:08:30,0,1,0,0,
30/03 12:09:34,0,1,0,0,
30/03 12:10:35,0,1,0,0,
30/03 12:10:39,198,0,0,0,
30/03 12:10:40,2,0,0,0,
30/03 12:11:41,0,1,0,0,
30/03 12:12:49,0,1,0,0,
30/03 12:13:58,0,1,0,0,
30/03 12:14:51,3,0,0,3,
30/03 12:14:52,71,0,0,2,
30/03 12:14:53,13,0,0,12,
30/03 12:14:54,31,0,0,3,
30/03 12:14:55,2,0,0,0,
30/03 12:14:57,4,0,0,5,
30/03 12:14:58,2,0,0,0,
30/03 12:14:59,1,0,0,0,
30/03 12:15:01,11,0,0,12,
30/03 12:15:02,37,0,0,1,
30/03 12:15:03,12,0,0,18,
30/03 12:15:04,5,0,0,2,
30/03 12:15:05,6,0,0,6,
30/03 12:15:06,3,0,0,3,
30/03 12:15:07,21,0,0,24,
30/03 12:15:08,4,0,0,4,
30/03 12:15:09,1,0,0,1,
30/03 12:15:10,5,1,0,3,
30/03 12:15:11,12,0,0,13,
30/03 12:15:12,14,0,0,14,
30/03 12:15:13,13,0,0,15,
30/03 12:15:14,7,0,0,2,
30/03 12:15:15,15,0,0,20,
30/03 12:15:16,9,0,0,7,
30/03 12:15:17,1,0,0,1,
30/03 12:15:18,4,0,0,2,
30/03 12:15:19,1,0,0,1,
30/03 12:15:20,2,0,0,0,
30/03 12:15:21,6,0,0,8,
30/03 12:15:22,4,0,0,2,
30/03 12:15:23,3,0,0,5,
30/03 12:15:25,25,0,0,26,
30/03 12:15:26,5,0,0,5,
30/03 12:15:27,21,0,0,17,
30/03 12:15:28,5,0,0,6,
30/03 12:15:29,12,0,0,11,
30/03 12:15:30,2,0,0,2,
30/03 12:15:31,1,0,0,1,
30/03 12:15:33,1,0,0,1,
30/03 12:15:34,9,0,0,5,
30/03 12:15:35,1,0,0,1,
30/03 12:15:36,14,0,0,16,
30/03 12:15:37,9,0,0,7,
30/03 12:15:38,6,0,0,3,
30/03 12:15:39,4,0,0,4,
30/03 12:15:40,5,0,0,2,
30/03 12:15:41,2,0,0,2,
30/03 12:15:42,5,0,0,4,
30/03 12:15:43,6,0,0,8,
30/03 12:15:44,7,0,0,8,
30/03 12:15:45,65,0,0,50,
30/03 12:15:46,8,0,0,12,
30/03 12:15:47,15,0,0,8,
30/03 12:15:48,1,0,0,1,
30/03 12:15:49,1,0,0,1,
30/03 12:15:50,5,0,0,3,
30/03 12:15:51,2,0,0,2,
30/03 12:15:52,4,0,0,2,
30/03 12:15:53,3,0,0,3,
30/03 12:15:54,4,0,0,4,
30/03 12:15:55,22,0,0,19,
30/03 12:15:56,7,0,0,9,
30/03 12:15:57,4,0,0,2,
30/03 12:15:58,4,0,0,2,
30/03 12:15:59,5,0,0,5,
30/03 12:16:00,5,0,0,2,
30/03 12:16:01,3,0,0,4,
30/03 12:16:02,4,0,0,6,
30/03 12:16:03,11,0,0,11,
30/03 12:16:04,2,0,0,3,
30/03 12:16:05,49,0,0,37,
30/03 12:16:06,17,0,0,10,
30/03 12:16:07,11,0,0,8,
30/03 12:16:08,4,0,0,1,
30/03 12:16:09,2,0,0,0,
30/03 12:16:10,3,0,0,3,
30/03 12:16:11,1,1,0,1,
30/03 12:16:12,8,0,0,11,
30/03 12:16:13,3,0,0,3,
30/03 12:16:14,4,0,0,1,
30/03 12:16:15,3,0,0,3,
30/03 12:16:16,11,0,0,4,
30/03 12:16:17,7,0,0,9,
30/03 12:16:18,8,0,0,5,
30/03 12:16:19,9,0,0,11,
30/03 12:16:20,27,0,0,8,
30/03 12:16:21,47,0,0,56,
30/03 12:16:22,5,0,0,11,
30/03 12:16:23,2,0,0,2,
30/03 12:16:24,16,0,0,10,
30/03 12:16:25,7,0,0,11,
30/03 12:16:26,8,0,0,1,
30/03 12:16:27,1,0,0,1,
30/03 12:16:28,4,0,0,3,
30/03 12:16:29,7,0,0,7,
30/03 12:16:30,4,0,0,1,
30/03 12:16:31,2,0,0,2,
30/03 12:16:32,2,0,0,2,
30/03 12:16:33,3,0,0,3,
30/03 12:16:35,6,0,0,3,
30/03 12:16:37,43,0,0,35,
30/03 12:16:38,25,0,0,27,
30/03 12:16:39,7,0,0,2,
30/03 12:16:41,7,0,0,0,
30/03 12:16:44,1,0,0,0,
30/03 12:16:46,1,0,0,0,
30/03 12:16:48,2,0,0,0,
30/03 12:16:53,1,0,0,0,
30/03 12:17:10,2,0,0,0,
30/03 12:17:11,2,0,0,0,
30/03 12:17:12,0,1,0,0,
30/03 12:17:14,1,0,0,0,
30/03 12:17:36,1,0,0,0,
30/03 12:17:37,2,0,0,0,
30/03 12:17:52,1,0,0,0,
30/03 12:17:55,1,0,0,0,
30/03 12:18:09,2,0,0,0,
30/03 12:18:19,0,1,0,0,
30/03 12:18:29,2,0,0,0,
30/03 12:19:20,0,1,0,0,
30/03 12:19:28,1,0,0,0,
30/03 12:20:25,0,1,0,0,
30/03 12:21:29,0,1,0,0,
30/03 12:22:38,0,1,0,0,
30/03 12:23:43,0,1,0,0,
30/03 12:24:46,0,1,0,0,
30/03 12:25:52,0,1,0,0,
30/03 12:26:57,0,1,0,0,
30/03 12:27:10,3,0,0,0,
30/03 12:27:12,1,0,0,0,
30/03 12:27:59,5,0,0,0,
30/03 12:28:00,0,1,0,0,
30/03 12:28:01,1,0,0,0,
30/03 12:28:12,1,0,0,0,
30/03 12:28:13,1,0,0,0,
30/03 12:28:52,2,0,0,0,
30/03 12:28:54,1,0,0,0,
30/03 12:29:07,2,0,0,0,
30/03 12:29:08,0,1,0,0,
30/03 12:29:09,1,0,0,0,
30/03 12:29:20,1,0,0,0,
30/03 12:29:47,4,0,0,0,
30/03 12:30:07,1,0,0,0,
30/03 12:30:10,0,1,0,0,
30/03 12:30:38,3,0,0,0,
30/03 12:31:13,0,1,0,0,
30/03 12:32:14,0,1,0,0,
30/03 12:33:09,4,0,0,0,
30/03 12:33:19,1,0,0,0,
30/03 12:33:20,0,1,0,0,
30/03 12:33:24,1,0,0,0,
30/03 12:34:01,3,0,0,0,
30/03 12:34:06,3,0,0,0,
30/03 12:34:08,1,0,0,0,
30/03 12:34:26,0,1,0,0,
30/03 12:35:10,1,0,0,0,
30/03 12:35:14,1,0,0,0,
30/03 12:35:18,1,0,0,0,
30/03 12:35:27,0,1,0,0,
30/03 12:36:25,1,0,0,0,
30/03 12:36:27,2,0,0,0,
30/03 12:36:29,0,1,0,0,
30/03 12:36:32,1,0,0,0,
30/03 12:36:34,1,0,0,0,
30/03 12:37:34,0,1,0,0,
30/03 12:38:12,2,0,0,0,
30/03 12:38:18,1,0,0,0,
30/03 12:38:36,0,1,0,0,
30/03 12:39:09,1,0,0,0,
30/03 12:39:39,1,1,0,0,
30/03 12:40:00,1,0,0,0,
30/03 12:40:07,1,0,0,0,
30/03 12:40:41,0,1,0,0,
30/03 12:41:44,0,1,0,0,
30/03 12:42:46,0,1,0,0,
30/03 12:43:44,1,0,0,0,
30/03 12:43:53,0,1,0,0,
30/03 12:44:36,2,0,0,0,
30/03 12:44:57,0,1,0,0,
30/03 12:45:11,1,0,0,0,
30/03 12:45:12,1,0,0,0,
30/03 12:46:01,0,1,0,0,
30/03 12:47:07,0,1,0,0,
30/03 12:47:37,2,0,0,0,
30/03 12:48:11,0,1,0,0,
30/03 12:48:26,2,0,0,0,
30/03 12:49:15,0,1,0,0,
30/03 12:50:21,0,1,0,0,
30/03 12:51:24,0,1,0,0,
30/03 12:52:15,2,0,0,0,
30/03 12:52:17,1,0,0,0,
30/03 12:52:21,1,0,0,0,
30/03 12:52:30,0,1,0,0,
30/03 12:52:47,2,0,0,0,
30/03 12:52:48,1,0,0,0,
30/03 12:52:54,1,0,0,0,
30/03 12:53:32,0,1,0,0,
30/03 12:53:42,1,0,0,0,
30/03 12:54:02,1,0,0,0,
30/03 12:54:40,0,1,0,0,
30/03 12:55:27,1,0,0,0,
30/03 12:55:44,0,1,0,0,
30/03 12:56:52,0,1,0,0,
30/03 12:57:55,0,1,0,0,
30/03 12:58:58,0,1,0,0,
30/03 13:00:04,0,1,0,0,
30/03 13:00:38,1,0,0,0,
30/03 13:00:40,1,0,0,0,
30/03 13:00:45,1,0,0,0,
30/03 13:01:02,1,0,0,0,
30/03 13:01:04,2,0,0,0,
30/03 13:01:05,4,0,0,0,
30/03 13:01:07,0,1,0,0,
30/03 13:02:08,0,1,0,0,
30/03 13:02:48,4,0,0,0,
30/03 13:03:12,0,1,0,0,
30/03 13:04:15,0,1,0,0,
30/03 13:04:20,4,0,0,0,
30/03 13:04:23,1,0,0,0,
30/03 13:04:59,3,0,0,0,
30/03 13:05:20,0,1,0,0,
30/03 13:06:26,0,1,0,0,
30/03 13:07:36,0,1,0,0,
30/03 13:08:39,1,0,0,0,
30/03 13:08:42,0,1,0,0,
30/03 13:09:46,0,1,0,0,
30/03 13:10:44,2,0,0,0,
30/03 13:10:48,0,1,0,0,
30/03 13:11:10,1,0,0,0,
30/03 13:11:15,1,0,0,0,
30/03 13:11:50,0,1,0,0,
30/03 13:11:59,2,0,0,0,
30/03 13:12:53,0,1,0,0,
30/03 13:13:56,0,1,0,0,
30/03 13:15:00,0,1,0,0,
30/03 13:16:02,0,1,0,0,
30/03 13:17:06,1,0,0,0,
30/03 13:17:08,0,1,0,0,
30/03 13:17:10,1,0,0,0,
30/03 13:17:39,1,0,0,0,
30/03 13:17:43,1,0,0,0,
30/03 13:18:14,0,1,0,0,
30/03 13:19:19,0,1,0,0,
30/03 13:20:23,0,1,0,0,
30/03 13:20:38,2,0,0,0,
30/03 13:20:39,1,0,0,0,
30/03 13:21:27,0,1,0,0,
30/03 13:21:34,1,0,0,0,
30/03 13:21:37,1,0,0,0,
30/03 13:21:48,1,0,0,0,
30/03 13:22:30,0,1,0,0,
30/03 13:23:04,1,0,0,0,
30/03 13:23:34,0,1,0,0,
30/03 13:24:35,0,1,0,0,
30/03 13:25:17,4,0,0,0,
30/03 13:25:37,1,0,0,0,
30/03 13:25:41,0,1,0,0,
30/03 13:26:10,1,0,0,0,
30/03 13:26:35,4,0,0,0,
30/03 13:26:43,0,1,0,0,
30/03 13:27:30,3,0,0,0,
30/03 13:27:50,0,1,0,0,
30/03 13:27:53,2,0,0,0,
30/03 13:28:17,1,0,0,0,
30/03 13:28:35,2,0,0,0,
30/03 13:28:36,1,0,0,0,
30/03 13:28:59,0,1,0,0,
30/03 13:29:05,2,0,0,0,
30/03 13:29:27,1,0,0,0,
30/03 13:29:31,1,0,0,0,
30/03 13:30:04,0,1,0,0,
30/03 13:30:06,2,0,0,0,
30/03 13:30:08,1,0,0,0,
30/03 13:31:01,1,0,0,0,
30/03 13:31:02,2,0,0,0,
30/03 13:31:07,0,1,0,0,
30/03 13:31:45,2,0,0,0,
30/03 13:31:47,1,0,0,0,
30/03 13:32:07,1,0,0,0,
30/03 13:32:11,0,1,0,0,
30/03 13:33:12,3,0,0,0,
30/03 13:33:14,0,1,0,0,
30/03 13:34:12,1,0,0,0,
30/03 13:34:18,0,1,0,0,
30/03 13:34:54,1,0,0,0,
30/03 13:35:01,1,0,0,0,
30/03 13:35:20,0,1,0,0,
30/03 13:35:54,1,0,0,0,
30/03 13:36:28,0,1,0,0,
30/03 13:36:54,1,0,0,0,
30/03 13:36:56,1,0,0,0,
30/03 13:37:29,0,1,0,0,
30/03 13:38:34,0,1,0,0,
30/03 13:39:36,1,0,0,0,
30/03 13:39:40,0,1,0,0,
30/03 13:39:56,1,0,0,0,
30/03 13:40:45,0,1,0,0,
30/03 13:41:53,0,1,0,0,
30/03 13:42:42,2,0,0,0,
30/03 13:42:57,0,1,0,0,
30/03 13:43:14,3,0,0,0,
30/03 13:43:59,0,1,0,0,
30/03 13:45:03,0,1,0,0,
30/03 13:46:06,0,1,0,0,
30/03 13:46:47,2,0,0,0,
30/03 13:47:17,0,1,0,0,
30/03 13:48:20,0,1,0,0,
30/03 13:49:04,1,0,0,0,
30/03 13:49:05,1,0,0,0,
30/03 13:49:25,0,1,0,0,
30/03 13:50:29,7,1,0,0,
30/03 13:50:42,1,0,0,0,
30/03 13:51:11,2,0,0,0,
30/03 13:51:33,0,1,0,0,
30/03 13:52:34,0,1,0,0,
30/03 13:52:55,1,0,0,0,
30/03 13:53:04,3,0,0,0,
30/03 13:53:06,1,0,0,0,
30/03 13:53:38,0,1,0,0,
30/03 13:53:49,1,0,0,0,
30/03 13:53:51,2,0,0,0,
30/03 13:54:40,1,0,0,0,
30/03 13:54:41,0,1,0,0,
30/03 13:55:33,1,0,0,0,
30/03 13:55:43,0,1,0,0,
30/03 13:56:46,0,1,0,0,
30/03 13:57:49,0,1,0,0,
30/03 13:58:52,0,1,0,0,
30/03 13:59:51,2,0,0,0,
30/03 13:59:58,0,1,0,0,
30/03 14:00:44,1,0,0,0,
30/03 14:01:00,0,1,0,0,
30/03 14:01:32,1,0,0,0,
30/03 14:02:10,0,1,0,0,
30/03 14:02:13,2,0,0,0,
30/03 14:03:13,0,1,0,0,
30/03 14:03:29,1,0,0,0,
30/03 14:04:16,0,1,0,0,
30/03 14:04:24,4,0,0,0,
30/03 14:05:20,0,1,0,0,
30/03 14:05:22,1,0,0,0,
30/03 14:06:18,2,0,0,0,
30/03 14:06:24,3,0,0,0,
30/03 14:06:25,0,1,0,0,
30/03 14:06:27,1,0,0,0,
30/03 14:07:31,0,1,0,0,
30/03 14:08:09,1,0,0,0,
30/03 14:08:22,3,0,0,0,
30/03 14:08:36,0,1,0,0,
30/03 14:09:40,0,1,0,0,
30/03 14:10:44,0,1,0,0,
30/03 14:11:49,0,1,0,0,
30/03 14:12:17,1,0,0,0,
30/03 14:12:56,0,1,0,0,
30/03 14:13:10,3,0,0,0,
30/03 14:13:11,1,0,0,0,
30/03 14:13:15,1,0,0,0,
30/03 14:14:01,0,1,0,0,
30/03 14:15:05,0,1,0,0,
30/03 14:16:08,0,1,0,0,
30/03 14:17:13,0,1,0,0,
30/03 14:17:54,3,0,0,0,
30/03 14:18:21,0,1,0,0,
30/03 14:19:22,0,1,0,0,
30/03 14:19:49,3,0,0,0,
30/03 14:19:53,1,0,0,0,
30/03 14:20:26,0,1,0,0,
30/03 14:21:30,0,1,0,0,
30/03 14:21:49,2,0,0,0,
30/03 14:22:11,2,0,0,0,
30/03 14:22:41,0,1,0,0,
30/03 14:22:42,2,0,0,0,
30/03 14:22:43,1,0,0,0,
30/03 14:22:44,1,0,0,0,
30/03 14:23:08,2,0,0,0,
30/03 14:23:39,3,0,0,0,
30/03 14:23:48,0,1,0,0,
30/03 14:23:59,2,0,0,0,
30/03 14:24:33,1,0,0,0,
30/03 14:24:42,1,0,0,0,
30/03 14:24:51,0,1,0,0,
30/03 14:25:42,1,0,0,0,
30/03 14:25:58,0,1,0,0,
30/03 14:27:04,0,1,0,0,
30/03 14:28:11,0,1,0,0,
30/03 14:29:14,0,1,0,0,
30/03 14:30:17,0,1,0,0,
30/03 14:31:20,1,0,0,0,
30/03 14:31:22,0,1,0,0,
30/03 14:32:27,0,1,0,0,
30/03 14:32:57,1,0,0,0,
30/03 14:32:59,1,0,0,0,
30/03 14:33:35,0,1,0,0,
30/03 14:33:52,1,0,0,0,
30/03 14:34:39,0,1,0,0,
30/03 14:35:07,1,0,0,0,
30/03 14:35:10,1,0,0,0,
30/03 14:35:44,0,1,0,0,
30/03 14:36:36,2,0,0,0,
30/03 14:36:47,0,1,0,0,
30/03 14:37:13,1,0,0,0,
30/03 14:37:20,1,0,0,0,
30/03 14:37:50,0,1,0,0,
30/03 14:38:53,0,1,0,0,
30/03 14:39:22,1,0,0,0,
30/03 14:39:58,0,1,0,0,
30/03 14:40:00,1,0,0,0,
30/03 14:40:11,3,0,0,0,
30/03 14:40:18,4,0,0,0,
30/03 14:40:25,1,0,0,0,
30/03 14:40:58,2,0,0,0,
30/03 14:41:00,0,1,0,0,
30/03 14:41:20,2,0,0,0,
30/03 14:42:02,0,1,0,0,
30/03 14:42:20,6,0,0,0,
30/03 14:43:06,0,1,0,0,
30/03 14:44:11,5,0,0,0,
30/03 14:44:13,0,1,0,0,
30/03 14:45:20,0,1,0,0,
30/03 14:45:40,1,0,0,0,
30/03 14:45:47,1,0,0,0,
30/03 14:46:24,0,1,0,0,
30/03 14:47:29,0,1,0,0,
30/03 14:48:34,0,1,0,0,
30/03 14:49:41,0,1,0,0,
30/03 14:50:13,1,0,0,0,
30/03 14:50:40,3,0,0,0,
30/03 14:50:47,0,1,0,0,
30/03 14:51:38,3,0,0,0,
30/03 14:51:50,0,1,0,0,
30/03 14:52:51,2,0,0,0,
30/03 14:52:54,0,1,0,0,
30/03 14:53:27,3,0,0,0,
30/03 14:53:29,1,0,0,0,
30/03 14:53:59,0,1,0,0,
30/03 14:55:04,0,1,0,0,
30/03 14:56:13,0,1,0,0,
30/03 14:57:16,0,1,0,0,
30/03 14:58:20,0,1,0,0,
30/03 14:58:46,2,0,0,0,
30/03 14:59:26,0,1,0,0,
30/03 14:59:41,2,0,0,0,
30/03 15:00:29,0,1,0,0,
30/03 15:01:31,0,1,0,0,
30/03 15:02:15,2,0,0,0,
30/03 15:02:18,3,0,0,0,
30/03 15:02:28,5,0,0,0,
30/03 15:02:35,0,1,0,0,
30/03 15:03:08,3,0,0,0,
30/03 15:03:37,0,1,0,0,
30/03 15:04:03,4,0,0,0,
30/03 15:04:40,0,1,0,0,
30/03 15:05:36,2,0,0,0,
30/03 15:05:40,1,0,0,0,
30/03 15:05:41,1,0,0,0,
30/03 15:05:45,0,1,0,0,
30/03 15:06:52,0,1,0,0,
30/03 15:08:00,0,1,0,0,
30/03 15:09:01,3,0,0,0,
30/03 15:09:06,0,1,0,0,
30/03 15:09:48,2,0,0,0,
30/03 15:09:49,1,0,0,0,
30/03 15:10:13,0,1,0,0,
30/03 15:10:50,3,0,0,0,
30/03 15:11:19,0,1,0,0,
30/03 15:11:54,1,0,0,0,
30/03 15:12:23,0,1,0,0,
30/03 15:12:49,2,0,0,0,
30/03 15:12:55,1,0,0,0,
30/03 15:13:28,0,1,0,0,
30/03 15:14:31,0,1,0,0,
30/03 15:15:33,0,1,0,0,
30/03 15:16:35,0,1,0,0,
30/03 15:17:42,0,1,0,0,
30/03 15:17:48,1,0,0,0,
30/03 15:18:47,0,1,0,0,
30/03 15:18:48,1,0,0,0,
30/03 15:19:08,5,0,0,0,
30/03 15:19:44,3,0,0,0,
30/03 15:19:46,1,0,0,0,
30/03 15:19:50,0,1,0,0,
30/03 15:20:56,0,1,0,0,
30/03 15:22:01,0,1,0,0,
30/03 15:22:30,2,0,0,0,
30/03 15:22:46,2,0,0,0,
30/03 15:22:49,1,0,0,0,
30/03 15:23:05,0,1,0,0,
30/03 15:24:09,0,1,0,0,
30/03 15:25:11,0,1,0,0,
30/03 15:26:14,0,1,0,0,
30/03 15:27:16,0,1,0,0,
30/03 15:27:38,4,0,0,0,
30/03 15:27:59,1,0,0,0,
30/03 15:28:20,0,1,0,0,
30/03 15:28:21,2,0,0,0,
30/03 15:28:48,1,0,0,0,
30/03 15:29:28,0,1,0,0,
30/03 15:30:01,2,0,0,0,
30/03 15:30:24,1,0,0,0,
30/03 15:30:30,0,1,0,0,
30/03 15:31:04,2,0,0,0,
30/03 15:31:15,1,0,0,0,
30/03 15:31:35,0,1,0,0,
30/03 15:32:38,0,1,0,0,
30/03 15:33:38,2,0,0,0,
30/03 15:33:43,0,1,0,0,
30/03 15:34:31,2,0,0,0,
30/03 15:34:47,0,1,0,0,
30/03 15:35:48,0,1,0,0,
30/03 15:36:05,1,0,0,0,
30/03 15:36:51,0,1,0,0,
30/03 15:37:54,0,1,0,0,
30/03 15:38:04,2,0,0,0,
30/03 15:38:06,1,0,0,0,
30/03 15:38:31,3,0,0,0,
30/03 15:38:59,0,1,0,0,
30/03 15:40:08,0,1,0,0,
30/03 15:41:11,0,1,0,0,
30/03 15:41:14,2,0,0,0,
30/03 15:42:12,0,1,0,0,
30/03 15:43:18,0,1,0,0,
30/03 15:44:22,0,1,0,0,
30/03 15:44:30,1,0,0,0,
30/03 15:44:35,1,0,0,0,
30/03 15:45:25,0,1,0,0,
30/03 15:45:59,4,0,0,0,
30/03 15:46:15,4,0,0,0,
30/03 15:46:27,0,1,0,0,
30/03 15:46:42,1,0,0,0,
30/03 15:47:31,0,1,0,0,
30/03 15:48:18,4,0,0,0,
30/03 15:48:31,0,1,0,0,
30/03 15:49:35,0,1,0,0,
30/03 15:49:52,2,0,0,0,
30/03 15:50:05,2,0,0,0,
30/03 15:50:31,2,0,0,0,
30/03 15:50:35,1,0,0,0,
30/03 15:50:40,0,1,0,0,
30/03 15:51:07,1,0,0,0,
30/03 15:51:45,0,1,0,0,
30/03 15:52:49,0,1,0,0,
30/03 15:53:46,4,0,0,0,
30/03 15:53:54,1,1,0,0,
30/03 15:54:59,0,1,0,0,
30/03 15:56:03,0,1,0,0,
30/03 15:57:10,0,1,0,0,
30/03 15:58:14,0,1,0,0,
30/03 15:59:16,0,1,0,0,
30/03 16:00:25,0,1,0,0,
30/03 16:01:06,4,0,0,0,
30/03 16:01:36,0,1,0,0,
30/03 16:02:24,6,0,0,0,
30/03 16:02:40,0,1,0,0,
30/03 16:03:25,4,0,0,0,
30/03 16:03:26,1,0,0,0,
30/03 16:03:42,0,1,0,0,
30/03 16:04:19,1,0,0,0,
30/03 16:04:48,0,1,0,0,
30/03 16:05:06,2,0,0,0,
30/03 16:05:51,0,1,0,0,
30/03 16:06:30,1,0,0,0,
30/03 16:06:56,0,1,0,0,
30/03 16:08:00,0,1,0,0,
30/03 16:09:08,0,1,0,0,
30/03 16:09:22,1,0,0,0,
30/03 16:10:11,0,1,0,0,
30/03 16:11:20,0,1,0,0,
30/03 16:12:26,0,1,0,0,
30/03 16:13:35,0,1,0,0,
30/03 16:13:59,2,0,0,0,
30/03 16:14:40,0,1,0,0,
30/03 16:15:44,0,1,0,0,
30/03 16:16:37,3,0,0,0,
30/03 16:16:45,0,1,0,0,
30/03 16:17:50,0,1,0,0,
30/03 16:18:01,3,0,0,0,
30/03 16:18:50,2,0,0,0,
30/03 16:18:55,0,1,0,0,
30/03 16:19:49,2,0,0,0,
30/03 16:19:57,0,1,0,0,
30/03 16:20:58,0,1,0,0,
30/03 16:21:09,3,0,0,0,
30/03 16:22:01,0,1,0,0,
30/03 16:22:57,3,0,0,0,
30/03 16:23:01,1,0,0,0,
30/03 16:23:09,0,1,0,0,
30/03 16:23:46,2,0,0,0,
30/03 16:24:19,0,1,0,0,
30/03 16:25:24,0,1,0,0,
30/03 16:26:34,0,1,0,0,
30/03 16:27:38,0,1,0,0,
30/03 16:28:27,4,0,0,0,
30/03 16:28:32,1,0,0,0,
30/03 16:28:41,0,1,0,0,
30/03 16:29:48,0,1,0,0,
30/03 16:30:51,0,1,0,0,
30/03 16:31:58,0,1,0,0,
30/03 16:32:59,0,1,0,0,
30/03 16:33:26,4,0,0,0,
30/03 16:34:05,0,1,0,0,
30/03 16:34:37,2,0,0,0,
30/03 16:35:13,0,1,0,0,
30/03 16:35:50,2,0,0,0,
30/03 16:36:19,0,1,0,0,
30/03 16:37:19,2,0,0,0,
30/03 16:37:21,0,1,0,0,
30/03 16:37:33,2,0,0,0,
30/03 16:38:27,0,1,0,0,
30/03 16:38:58,2,0,0,0,
30/03 16:39:33,0,1,0,0,
30/03 16:39:51,1,0,0,0,
